value,percentage,datetime,pais,año
-1227.355,0.5,2021-09-24,andorra-frontera,2021
-1227.356,0.5,2021-09-25,andorra-frontera,2021
-1227.744,0.5,2021-09-26,andorra-frontera,2021
-1247.659,0.5,2021-09-27,andorra-frontera,2021
-1227.182,0.5,2021-09-28,andorra-frontera,2021
-1227.614,0.5,2021-09-29,andorra-frontera,2021
-1228.176,0.5,2021-09-30,andorra-frontera,2021
-1228.176,0.5,2021-10-01,andorra-frontera,2021
-1227.831,0.5,2021-10-02,andorra-frontera,2021
-1379.376,0.5,2021-10-03,andorra-frontera,2021
-1262.477,0.5,2021-10-04,andorra-frontera,2021
-1226.836,0.5,2021-10-05,andorra-frontera,2021
-1226.88,0.5,2021-10-06,andorra-frontera,2021
-1226.837,0.5,2021-10-07,andorra-frontera,2021
-1227.14,0.5,2021-10-08,andorra-frontera,2021
-1226.62,0.5,2021-10-09,andorra-frontera,2021
-1226.966,0.5,2021-10-10,andorra-frontera,2021
-1226.751,0.5,2021-10-11,andorra-frontera,2021
-1226.75,0.5,2021-10-12,andorra-frontera,2021
-1226.665,0.5,2021-10-13,andorra-frontera,2021
-1226.922,0.5,2021-10-14,andorra-frontera,2021
-1234.959,0.5,2021-10-15,andorra-frontera,2021
-1226.966,0.5,2021-10-16,andorra-frontera,2021
-1226.88,0.5,2021-10-17,andorra-frontera,2021
-1229.126,0.5,2021-10-18,andorra-frontera,2021
-1226.708,0.5,2021-10-19,andorra-frontera,2021
-1226.88,0.5,2021-10-20,andorra-frontera,2021
-1227.571,0.5,2021-10-21,andorra-frontera,2021
-1227.096,0.5,2021-10-22,andorra-frontera,2021
-1226.448,0.5,2021-10-23,andorra-frontera,2021
-1226.275,0.5,2021-10-24,andorra-frontera,2021
-1226.491,0.5,2021-10-25,andorra-frontera,2021
-1226.708,0.5,2021-10-26,andorra-frontera,2021
-1226.448,0.5,2021-10-27,andorra-frontera,2021
-1228.521,0.5,2021-10-28,andorra-frontera,2021
-1226.794,0.5,2021-10-29,andorra-frontera,2021
-1227.787,0.5,2021-10-30,andorra-frontera,2021
-1277.64,0.5,2021-10-31,andorra-frontera,2021
-1414.886,0.5,2021-11-01,andorra-frontera,2021
-1227.485,0.5,2021-11-02,andorra-frontera,2021
-738.115,0.5,2021-11-03,andorra-frontera,2021
-737.64,0.5,2021-11-04,andorra-frontera,2021
-737.813,0.5,2021-11-05,andorra-frontera,2021
-737.769,0.5,2021-11-06,andorra-frontera,2021
-737.381,0.5,2021-11-07,andorra-frontera,2021
-737.165,0.5,2021-11-08,andorra-frontera,2021
-737.165,0.5,2021-11-09,andorra-frontera,2021
-746.064,0.5,2021-11-10,andorra-frontera,2021
-737.856,0.5,2021-11-11,andorra-frontera,2021
-738.85,0.5,2021-11-12,andorra-frontera,2021
-738.979,0.5,2021-11-13,andorra-frontera,2021
-738.806,0.5,2021-11-14,andorra-frontera,2021
-738.072,0.5,2021-11-15,andorra-frontera,2021
-693.879,0.5,2021-11-16,andorra-frontera,2021
-1219.406,0.5,2021-11-17,andorra-frontera,2021
-1215.086,0.5,2021-11-18,andorra-frontera,2021
-1226.535,0.5,2021-11-19,andorra-frontera,2021
-1226.793,0.5,2021-11-20,andorra-frontera,2021
-1226.362,0.5,2021-11-21,andorra-frontera,2021
-1224.892,0.5,2021-11-22,andorra-frontera,2021
-1226.232,0.5,2021-11-23,andorra-frontera,2021
-1005.783,0.5,2021-11-24,andorra-frontera,2021
-1005.61,0.5,2021-11-25,andorra-frontera,2021
-900.245,0.5,2021-11-26,andorra-frontera,2021
-1004.961,0.5,2021-11-27,andorra-frontera,2021
-1003.753,0.5,2021-11-28,andorra-frontera,2021
-1005.738,0.5,2021-11-29,andorra-frontera,2021
-1006.388,0.5,2021-11-30,andorra-frontera,2021
-1004.615,0.5,2021-12-01,andorra-frontera,2021
-1004.703,0.5,2021-12-02,andorra-frontera,2021
-1015.243,0.5,2021-12-03,andorra-frontera,2021
-1004.53,0.5,2021-12-04,andorra-frontera,2021
-1377.95,0.5,2021-12-05,andorra-frontera,2021
-1004.703,0.5,2021-12-06,andorra-frontera,2021
-1006.3,0.5,2021-12-07,andorra-frontera,2021
-1476.533,0.5,2021-12-08,andorra-frontera,2021
-1005.524,0.5,2021-12-09,andorra-frontera,2021
-1005.652,0.5,2021-12-10,andorra-frontera,2021
-1006.56,0.5,2021-12-11,andorra-frontera,2021
-1007.553,0.5,2021-12-12,andorra-frontera,2021
-1005.999,0.5,2021-12-13,andorra-frontera,2021
-1005.653,0.5,2021-12-14,andorra-frontera,2021
-1005.956,0.5,2021-12-15,andorra-frontera,2021
-1005.782,0.5,2021-12-16,andorra-frontera,2021
-1005.134,0.5,2021-12-17,andorra-frontera,2021
-1005.308,0.5,2021-12-18,andorra-frontera,2021
-1004.399,0.5,2021-12-19,andorra-frontera,2021
-1005.134,0.5,2021-12-20,andorra-frontera,2021
-1009.412,0.5,2021-12-21,andorra-frontera,2021
-1005.912,0.5,2021-12-22,andorra-frontera,2021
-1005.047,0.5,2021-12-23,andorra-frontera,2021
-1003.666,0.5,2021-12-24,andorra-frontera,2021
-981.332,0.5,2021-12-25,andorra-frontera,2021
-991.526,0.5,2021-12-26,andorra-frontera,2021
-1213.186,0.5,2021-12-27,andorra-frontera,2021
-1080.648,0.5,2021-12-28,andorra-frontera,2021
-1006.171,0.5,2021-12-29,andorra-frontera,2021
-1005.35,0.5,2021-12-30,andorra-frontera,2021
-1005.351,0.5,2021-12-31,andorra-frontera,2021
-1004.659,0.5,2022-01-01,andorra-frontera,2022
-1004.14,0.5,2022-01-02,andorra-frontera,2022
-1003.493,0.5,2022-01-03,andorra-frontera,2022
-1003.752,0.5,2022-01-04,andorra-frontera,2022
-1003.753,0.5,2022-01-05,andorra-frontera,2022
-988.026,0.5,2022-01-06,andorra-frontera,2022
-1004.444,0.5,2022-01-07,andorra-frontera,2022
-1003.579,0.5,2022-01-08,andorra-frontera,2022
-1063.066,0.5,2022-01-09,andorra-frontera,2022
-1003.838,0.5,2022-01-10,andorra-frontera,2022
-1003.968,0.5,2022-01-11,andorra-frontera,2022
-1004.011,0.5,2022-01-12,andorra-frontera,2022
-1004.184,0.5,2022-01-13,andorra-frontera,2022
-1005.437,0.5,2022-01-14,andorra-frontera,2022
-1004.012,0.5,2022-01-15,andorra-frontera,2022
-1003.535,0.5,2022-01-16,andorra-frontera,2022
-1003.493,0.5,2022-01-17,andorra-frontera,2022
-1003.45,0.5,2022-01-18,andorra-frontera,2022
-1002.585,0.5,2022-01-19,andorra-frontera,2022
-1002.888,0.5,2022-01-20,andorra-frontera,2022
-1002.673,0.5,2022-01-21,andorra-frontera,2022
-1002.844,0.5,2022-01-22,andorra-frontera,2022
-1002.932,0.5,2022-01-23,andorra-frontera,2022
-1003.665,0.5,2022-01-24,andorra-frontera,2022
-1004.097,0.5,2022-01-25,andorra-frontera,2022
-1003.061,0.5,2022-01-26,andorra-frontera,2022
-1002.24,0.5,2022-01-27,andorra-frontera,2022
-1003.277,0.5,2022-01-28,andorra-frontera,2022
-1004.529,0.5,2022-01-29,andorra-frontera,2022
-1005.135,0.5,2022-01-30,andorra-frontera,2022
-1004.573,0.5,2022-01-31,andorra-frontera,2022
-1004.875,0.5,2022-02-01,andorra-frontera,2022
-1004.271,0.5,2022-02-02,andorra-frontera,2022
-1003.233,0.5,2022-02-03,andorra-frontera,2022
-1003.579,0.5,2022-02-04,andorra-frontera,2022
-990.404,0.5,2022-02-05,andorra-frontera,2022
-976.967,0.5,2022-02-06,andorra-frontera,2022
-990.922,0.5,2022-02-07,andorra-frontera,2022
-975.931,0.5,2022-02-08,andorra-frontera,2022
-971.611,0.5,2022-02-09,andorra-frontera,2022
-971.957,0.5,2022-02-10,andorra-frontera,2022
-958.263,0.5,2022-02-11,andorra-frontera,2022
-902.189,0.5,2022-02-12,andorra-frontera,2022
-980.64,0.5,2022-02-13,andorra-frontera,2022
-926.078,0.5,2022-02-14,andorra-frontera,2022
-930.312,0.5,2022-02-15,andorra-frontera,2022
-948.671,0.5,2022-02-16,andorra-frontera,2022
-933.898,0.5,2022-02-17,andorra-frontera,2022
-956.837,0.5,2022-02-18,andorra-frontera,2022
-1003.536,0.5,2022-02-19,andorra-frontera,2022
-1006.992,0.5,2022-02-20,andorra-frontera,2022
-1006.172,0.5,2022-02-21,andorra-frontera,2022
-1017.748,0.5,2022-02-22,andorra-frontera,2022
-1007.381,0.5,2022-02-23,andorra-frontera,2022
-1006.906,0.5,2022-02-24,andorra-frontera,2022
-1005.782,0.5,2022-02-25,andorra-frontera,2022
-1006.041,0.5,2022-02-26,andorra-frontera,2022
-1005.912,0.5,2022-02-27,andorra-frontera,2022
-1005.394,0.5,2022-02-28,andorra-frontera,2022
-1006.819,0.5,2022-03-01,andorra-frontera,2022
-1005.912,0.5,2022-03-02,andorra-frontera,2022
-1005.739,0.5,2022-03-03,andorra-frontera,2022
-1006.085,0.5,2022-03-04,andorra-frontera,2022
-1007.122,0.5,2022-03-05,andorra-frontera,2022
-1006.949,0.5,2022-03-06,andorra-frontera,2022
-1006.042,0.5,2022-03-07,andorra-frontera,2022
-1005.004,0.5,2022-03-08,andorra-frontera,2022
-1006.128,0.5,2022-03-09,andorra-frontera,2022
-782.223,0.5,2022-03-10,andorra-frontera,2022
-1006.991,0.5,2022-03-11,andorra-frontera,2022
-1007.166,0.5,2022-03-12,andorra-frontera,2022
-1006.171,0.5,2022-03-13,andorra-frontera,2022
-1006.127,0.5,2022-03-14,andorra-frontera,2022
-1005.481,0.5,2022-03-15,andorra-frontera,2022
-1005.739,0.5,2022-03-16,andorra-frontera,2022
-1006.646,0.5,2022-03-17,andorra-frontera,2022
-1006.777,0.5,2022-03-18,andorra-frontera,2022
-1006.775,0.5,2022-03-19,andorra-frontera,2022
-1005.826,0.5,2022-03-20,andorra-frontera,2022
-1006.257,0.5,2022-03-21,andorra-frontera,2022
-1006.215,0.5,2022-03-22,andorra-frontera,2022
-990.014,0.5,2022-03-23,andorra-frontera,2022
-920.117,0.5,2022-03-24,andorra-frontera,2022
-915.84,0.5,2022-03-25,andorra-frontera,2022
-962.755,0.5,2022-03-26,andorra-frontera,2022
-960.811,0.5,2022-03-27,andorra-frontera,2022
-1006.042,0.5,2022-03-28,andorra-frontera,2022
-1006.042,0.5,2022-03-29,andorra-frontera,2022
-1006.776,0.5,2022-03-30,andorra-frontera,2022
-1006.69,0.5,2022-03-31,andorra-frontera,2022
-1006.429,0.5,2022-04-01,andorra-frontera,2022
-1006.647,0.5,2022-04-02,andorra-frontera,2022
-1006.516,0.5,2022-04-03,andorra-frontera,2022
-1006.172,0.5,2022-04-04,andorra-frontera,2022
-1007.079,0.5,2022-04-05,andorra-frontera,2022
-1005.782,0.5,2022-04-06,andorra-frontera,2022
-1006.214,0.5,2022-04-07,andorra-frontera,2022
-1447.157,0.5,2022-04-08,andorra-frontera,2022
-1007.942,0.5,2022-04-09,andorra-frontera,2022
-2048.155,0.5,2022-04-10,andorra-frontera,2022
-1007.382,0.5,2022-04-11,andorra-frontera,2022
-1007.078,0.5,2022-04-12,andorra-frontera,2022
-1006.862,0.5,2022-04-13,andorra-frontera,2022
-1006.474,0.5,2022-04-14,andorra-frontera,2022
-1007.295,0.5,2022-04-15,andorra-frontera,2022
-1114.397,0.5,2022-04-16,andorra-frontera,2022
-1411.732,0.5,2022-04-17,andorra-frontera,2022
-1077.84,0.5,2022-04-18,andorra-frontera,2022
-993.168,0.5,2022-04-19,andorra-frontera,2022
-1283.818,0.5,2022-04-20,andorra-frontera,2022
-972.173,0.5,2022-04-21,andorra-frontera,2022
-973.555,0.5,2022-04-22,andorra-frontera,2022
-2194.171,0.5,2022-04-23,andorra-frontera,2022
-1004.53,0.5,2022-04-24,andorra-frontera,2022
-1005.739,0.5,2022-04-25,andorra-frontera,2022
-1006.085,0.5,2022-04-26,andorra-frontera,2022
-1005.091,0.5,2022-04-27,andorra-frontera,2022
-1005.092,0.5,2022-04-28,andorra-frontera,2022
-1005.22,0.5,2022-04-29,andorra-frontera,2022
-1005.264,0.5,2022-04-30,andorra-frontera,2022
-1005.005,0.5,2022-05-01,andorra-frontera,2022
-1005.091,0.5,2022-05-02,andorra-frontera,2022
-1005.005,0.5,2022-05-03,andorra-frontera,2022
-1004.918,0.5,2022-05-04,andorra-frontera,2022
-1005.264,0.5,2022-05-05,andorra-frontera,2022
-1005.437,0.5,2022-05-06,andorra-frontera,2022
-1040.126,0.5,2022-05-07,andorra-frontera,2022
-1005.74,0.5,2022-05-08,andorra-frontera,2022
-1005.696,0.5,2022-05-09,andorra-frontera,2022
-1014.508,0.5,2022-05-10,andorra-frontera,2022
-1005.956,0.5,2022-05-11,andorra-frontera,2022
-1005.566,0.5,2022-05-12,andorra-frontera,2022
-1005.696,0.5,2022-05-13,andorra-frontera,2022
-1006.344,0.5,2022-05-14,andorra-frontera,2022
-1828.094,0.5,2022-05-15,andorra-frontera,2022
-1009.109,0.5,2022-05-16,andorra-frontera,2022
-993.73,0.5,2022-05-17,andorra-frontera,2022
-1006.171,0.5,2022-05-18,andorra-frontera,2022
-1013.947,0.5,2022-05-19,andorra-frontera,2022
-1005.697,0.5,2022-05-20,andorra-frontera,2022
-1005.609,0.5,2022-05-21,andorra-frontera,2022
-1007.078,0.5,2022-05-22,andorra-frontera,2022
-1008.72,0.5,2022-05-23,andorra-frontera,2022
-1006.431,0.5,2022-05-24,andorra-frontera,2022
-1005.652,0.5,2022-05-25,andorra-frontera,2022
-1006.258,0.5,2022-05-26,andorra-frontera,2022
-1005.524,0.5,2022-05-27,andorra-frontera,2022
-1006.473,0.5,2022-05-28,andorra-frontera,2022
-1006.776,0.5,2022-05-29,andorra-frontera,2022
-1005.869,0.5,2022-05-30,andorra-frontera,2022
-1005.566,0.5,2022-05-31,andorra-frontera,2022
-1006.56,0.5,2022-06-01,andorra-frontera,2022
-1006.733,0.5,2022-06-02,andorra-frontera,2022
-1006.343,0.5,2022-06-03,andorra-frontera,2022
-1005.827,0.5,2022-06-04,andorra-frontera,2022
-1005.868,0.5,2022-06-05,andorra-frontera,2022
-1006.56,0.5,2022-06-06,andorra-frontera,2022
-1005.998,0.5,2022-06-07,andorra-frontera,2022
-1006.95,0.5,2022-06-08,andorra-frontera,2022
-1006.819,0.5,2022-06-09,andorra-frontera,2022
-1006.905,0.5,2022-06-10,andorra-frontera,2022
-1007.122,0.5,2022-06-11,andorra-frontera,2022
-1008.245,0.5,2022-06-12,andorra-frontera,2022
-1012.046,0.5,2022-06-13,andorra-frontera,2022
-1007.813,0.5,2022-06-14,andorra-frontera,2022
-1017.576,0.5,2022-06-15,andorra-frontera,2022
-1007.683,0.5,2022-06-16,andorra-frontera,2022
-1043.323,0.5,2022-06-17,andorra-frontera,2022
-1008.417,0.5,2022-06-18,andorra-frontera,2022
-1007.814,0.5,2022-06-19,andorra-frontera,2022
-1007.64,0.5,2022-06-20,andorra-frontera,2022
-1008.244,0.5,2022-06-21,andorra-frontera,2022
-1007.683,0.5,2022-06-22,andorra-frontera,2022
-1007.295,0.5,2022-06-23,andorra-frontera,2022
-1170.807,0.5,2022-06-24,andorra-frontera,2022
-2339.193,0.5,2022-06-25,andorra-frontera,2022
-2072.434,0.5,2022-06-26,andorra-frontera,2022
-1274.918,0.5,2022-06-27,andorra-frontera,2022
-1271.247,0.5,2022-06-28,andorra-frontera,2022
-2196.676,0.5,2022-06-29,andorra-frontera,2022
-1684.325,0.5,2022-06-30,andorra-frontera,2022
-1237.464,0.5,2022-07-01,andorra-frontera,2022
-1433.376,0.5,2022-07-02,andorra-frontera,2022
-1865.678,0.5,2022-07-03,andorra-frontera,2022
-1400.242,0.5,2022-07-04,andorra-frontera,2022
-1944.95,0.5,2022-07-05,andorra-frontera,2022
-2065.003,0.5,2022-07-06,andorra-frontera,2022
-3700.729,0.5,2022-07-07,andorra-frontera,2022
-2168.51,0.5,2022-07-08,andorra-frontera,2022
-2206.526,0.5,2022-07-09,andorra-frontera,2022
-1831.292,0.5,2022-07-10,andorra-frontera,2022
-1309.176,0.5,2022-07-11,andorra-frontera,2022
-1551.571,0.5,2022-07-12,andorra-frontera,2022
-1083.369,0.5,2022-07-13,andorra-frontera,2022
-1940.199,0.5,2022-07-14,andorra-frontera,2022
-1434.758,0.5,2022-07-15,andorra-frontera,2022
-1598.228,0.5,2022-07-16,andorra-frontera,2022
-4743.661,0.5,2022-07-17,andorra-frontera,2022
-2897.641,0.5,2022-07-18,andorra-frontera,2022
-2371.162,0.5,2022-07-19,andorra-frontera,2022
-2789.553,0.5,2022-07-20,andorra-frontera,2022
-3066.034,0.5,2022-07-21,andorra-frontera,2022
-3219.61,0.5,2022-07-22,andorra-frontera,2022
-2056.838,0.5,2022-07-23,andorra-frontera,2022
-3104.093,0.5,2022-07-24,andorra-frontera,2022
-1518.522,0.5,2022-07-25,andorra-frontera,2022
-1387.542,0.5,2022-07-26,andorra-frontera,2022
-1576.238,0.5,2022-07-27,andorra-frontera,2022
-1235.563,0.5,2022-07-28,andorra-frontera,2022
-1324.469,0.5,2022-07-29,andorra-frontera,2022
-2488.32,0.5,2022-07-30,andorra-frontera,2022
-4482.821,0.5,2022-07-31,andorra-frontera,2022
-1716.076,0.5,2022-08-01,andorra-frontera,2022
-1538.525,0.5,2022-08-02,andorra-frontera,2022
-2293.445,0.5,2022-08-03,andorra-frontera,2022
-3167.51,0.5,2022-08-04,andorra-frontera,2022
-3378.414,0.5,2022-08-05,andorra-frontera,2022
-2894.572,0.5,2022-08-06,andorra-frontera,2022
-4164.998,0.5,2022-08-07,andorra-frontera,2022
-3331.801,0.5,2022-08-08,andorra-frontera,2022
-3382.041,0.5,2022-08-09,andorra-frontera,2022
-3454.143,0.5,2022-08-10,andorra-frontera,2022
-3334.478,0.5,2022-08-11,andorra-frontera,2022
-2916.863,0.5,2022-08-12,andorra-frontera,2022
-2959.719,0.5,2022-08-13,andorra-frontera,2022
-3373.79,0.5,2022-08-14,andorra-frontera,2022
-3110.055,0.5,2022-08-15,andorra-frontera,2022
-3633.595,0.5,2022-08-16,andorra-frontera,2022
-2673.864,0.5,2022-08-17,andorra-frontera,2022
-2180.52,0.5,2022-08-18,andorra-frontera,2022
-2287.224,0.5,2022-08-19,andorra-frontera,2022
-2318.977,0.5,2022-08-20,andorra-frontera,2022
-3543.263,0.5,2022-08-21,andorra-frontera,2022
-1621.167,0.5,2022-08-22,andorra-frontera,2022
-1302.091,0.5,2022-08-23,andorra-frontera,2022
-1499.169,0.5,2022-08-24,andorra-frontera,2022
-1424.909,0.5,2022-08-25,andorra-frontera,2022
-1082.938,0.5,2022-08-26,andorra-frontera,2022
-1299.931,0.5,2022-08-27,andorra-frontera,2022
-3205.094,0.5,2022-08-28,andorra-frontera,2022
-1301.185,0.5,2022-08-29,andorra-frontera,2022
-1440.849,0.5,2022-08-30,andorra-frontera,2022
-1821.83,0.5,2022-08-31,andorra-frontera,2022
-1519.388,0.5,2022-09-01,andorra-frontera,2022
-1739.318,0.5,2022-09-02,andorra-frontera,2022
-3374.222,0.5,2022-09-03,andorra-frontera,2022
-3439.066,0.5,2022-09-04,andorra-frontera,2022
-2008.627,0.5,2022-09-05,andorra-frontera,2022
-1968.927,0.5,2022-09-06,andorra-frontera,2022
-4835.894,0.5,2022-09-07,andorra-frontera,2022
-2283.854,0.5,2022-09-08,andorra-frontera,2022
-1857.471,0.5,2022-09-09,andorra-frontera,2022
-1174.046,0.5,2022-09-10,andorra-frontera,2022
-1790.985,0.5,2022-09-11,andorra-frontera,2022
-2312.886,0.5,2022-09-12,andorra-frontera,2022
-3778.142,0.5,2022-09-13,andorra-frontera,2022
-4329.806,0.5,2022-09-14,andorra-frontera,2022
-2110.838,0.5,2022-09-15,andorra-frontera,2022
-1622.938,0.5,2022-09-16,andorra-frontera,2022
-3554.798,0.5,2022-09-17,andorra-frontera,2022
-2904.25,0.5,2022-09-18,andorra-frontera,2022
-1176.854,0.5,2022-09-19,andorra-frontera,2022
-1430.526,0.5,2022-09-20,andorra-frontera,2022
-1224.72,0.5,2022-09-21,andorra-frontera,2022
-1050.451,0.5,2022-09-22,andorra-frontera,2022
-1752.969,0.5,2022-09-23,andorra-frontera,2022
-1871.857,0.5,2022-09-24,andorra-frontera,2022
-2510.092,0.5,2022-09-25,andorra-frontera,2022
-1825.546,0.5,2022-09-26,andorra-frontera,2022
-2957.645,0.5,2022-09-27,andorra-frontera,2022
-2752.487,0.5,2022-09-28,andorra-frontera,2022
-2954.535,0.5,2022-09-29,andorra-frontera,2022
-2534.198,0.5,2022-09-30,andorra-frontera,2022
-3133.772,0.5,2022-10-01,andorra-frontera,2022
-2284.243,0.5,2022-10-02,andorra-frontera,2022
-961.891,0.5,2022-10-03,andorra-frontera,2022
-1282.651,0.5,2022-10-04,andorra-frontera,2022
-1597.753,0.5,2022-10-05,andorra-frontera,2022
-2513.375,0.5,2022-10-06,andorra-frontera,2022
-1196.727,0.5,2022-10-07,andorra-frontera,2022
-2259.705,0.5,2022-10-08,andorra-frontera,2022
-3295.296,0.5,2022-10-09,andorra-frontera,2022
-1061.338,0.5,2022-10-10,andorra-frontera,2022
-1043.971,0.5,2022-10-11,andorra-frontera,2022
-1205.971,0.5,2022-10-12,andorra-frontera,2022
-1242.13,0.5,2022-10-13,andorra-frontera,2022
-1675.296,0.5,2022-10-14,andorra-frontera,2022
-1792.973,0.5,2022-10-15,andorra-frontera,2022
-2114.639,0.5,2022-10-16,andorra-frontera,2022
-1919.204,0.5,2022-10-17,andorra-frontera,2022
-2685.485,0.5,2022-10-18,andorra-frontera,2022
-2692.785,0.5,2022-10-19,andorra-frontera,2022
-2779.273,0.5,2022-10-20,andorra-frontera,2022
-2598.047,0.5,2022-10-21,andorra-frontera,2022
-2115.936,0.5,2022-10-22,andorra-frontera,2022
-2206.224,0.5,2022-10-23,andorra-frontera,2022
-2272.191,0.5,2022-10-24,andorra-frontera,2022
-2623.967,0.5,2022-10-25,andorra-frontera,2022
-2415.356,0.5,2022-10-26,andorra-frontera,2022
-2310.422,0.5,2022-10-27,andorra-frontera,2022
-1827.49,0.5,2022-10-28,andorra-frontera,2022
-2101.118,0.5,2022-10-29,andorra-frontera,2022
-1126.743,0.5,2022-10-30,andorra-frontera,2022
-1029.413,0.5,2022-10-31,andorra-frontera,2022
-1693.44,0.5,2022-11-01,andorra-frontera,2022
-1334.75,0.5,2022-11-02,andorra-frontera,2022
-1321.228,0.5,2022-11-03,andorra-frontera,2022
-1017.923,0.5,2022-11-04,andorra-frontera,2022
-1018.266,0.5,2022-11-05,andorra-frontera,2022
-1449.922,0.5,2022-11-06,andorra-frontera,2022
-1173.225,0.5,2022-11-07,andorra-frontera,2022
-1356.222,0.5,2022-11-08,andorra-frontera,2022
-1156.809,0.5,2022-11-09,andorra-frontera,2022
-1609.027,0.5,2022-11-10,andorra-frontera,2022
-1997.569,0.5,2022-11-11,andorra-frontera,2022
-2250.719,0.5,2022-11-12,andorra-frontera,2022
-2254.435,0.5,2022-11-13,andorra-frontera,2022
-1617.272,0.5,2022-11-14,andorra-frontera,2022
-1956.83,0.5,2022-11-15,andorra-frontera,2022
-2472.379,0.5,2022-11-16,andorra-frontera,2022
-2884.292,0.5,2022-11-17,andorra-frontera,2022
-2363.688,0.5,2022-11-18,andorra-frontera,2022
-2395.31,0.5,2022-11-19,andorra-frontera,2022
-2171.146,0.5,2022-11-20,andorra-frontera,2022
-2932.632,0.5,2022-11-21,andorra-frontera,2022
-3041.539,0.5,2022-11-22,andorra-frontera,2022
-2728.512,0.5,2022-11-23,andorra-frontera,2022
-1705.018,0.5,2022-11-24,andorra-frontera,2022
-1245.283,0.5,2022-11-25,andorra-frontera,2022
-1454.933,0.5,2022-11-26,andorra-frontera,2022
-1979.294,0.5,2022-11-27,andorra-frontera,2022
-2238.624,0.5,2022-11-28,andorra-frontera,2022
-2049.97,0.5,2022-11-29,andorra-frontera,2022
-1121.429,0.5,2022-11-30,andorra-frontera,2022
-1336.521,0.5,2022-12-01,andorra-frontera,2022
-1483.186,0.5,2022-12-02,andorra-frontera,2022
-2512.209,0.5,2022-12-03,andorra-frontera,2022
-1005.74,0.5,2022-12-04,andorra-frontera,2022
-1003.967,0.5,2022-12-05,andorra-frontera,2022
-1003.32,0.5,2022-12-06,andorra-frontera,2022
-1342.873,0.5,2022-12-07,andorra-frontera,2022
-2577.959,0.5,2022-12-08,andorra-frontera,2022
-1354.839,0.5,2022-12-09,andorra-frontera,2022
-2653.128,0.5,2022-12-10,andorra-frontera,2022
-1219.493,0.5,2022-12-11,andorra-frontera,2022
-3741.12,0.5,2022-12-12,andorra-frontera,2022
-2687.558,0.5,2022-12-13,andorra-frontera,2022
-2853.533,0.5,2022-12-14,andorra-frontera,2022
-1556.626,0.5,2022-12-15,andorra-frontera,2022
-1933.156,0.5,2022-12-16,andorra-frontera,2022
-1894.32,0.5,2022-12-17,andorra-frontera,2022
-3050.741,0.5,2022-12-18,andorra-frontera,2022
-3568.752,0.5,2022-12-19,andorra-frontera,2022
-3823.071,0.5,2022-12-20,andorra-frontera,2022
-3850.07,0.5,2022-12-21,andorra-frontera,2022
-3624.782,0.5,2022-12-22,andorra-frontera,2022
-3466.325,0.5,2022-12-23,andorra-frontera,2022
-3289.42,0.5,2022-12-24,andorra-frontera,2022
-2651.401,0.5,2022-12-25,andorra-frontera,2022
-2315.65,0.5,2022-12-26,andorra-frontera,2022
-2666.822,0.5,2022-12-27,andorra-frontera,2022
-3756.802,0.5,2022-12-28,andorra-frontera,2022
-3983.644,0.5,2022-12-29,andorra-frontera,2022
-4143.269,0.5,2022-12-30,andorra-frontera,2022
-3428.525,0.5,2022-12-31,andorra-frontera,2022
-2701.684,0.5,2023-01-01,andorra-frontera,2023
-2338.244,0.5,2023-01-02,andorra-frontera,2023
-1711.541,0.5,2023-01-03,andorra-frontera,2023
-2905.545,0.5,2023-01-04,andorra-frontera,2023
-3965.156,0.5,2023-01-05,andorra-frontera,2023
-3631.996,0.5,2023-01-06,andorra-frontera,2023
-3650.4,0.5,2023-01-07,andorra-frontera,2023
-3771.317,0.5,2023-01-08,andorra-frontera,2023
-4290.321,0.5,2023-01-09,andorra-frontera,2023
-4353.523,0.5,2023-01-10,andorra-frontera,2023
-4353.74,0.5,2023-01-11,andorra-frontera,2023
-4385.491,0.5,2023-01-12,andorra-frontera,2023
-4479.883,0.5,2023-01-13,andorra-frontera,2023
-4100.717,0.5,2023-01-14,andorra-frontera,2023
-3638.607,0.5,2023-01-15,andorra-frontera,2023
-4249.757,0.5,2023-01-16,andorra-frontera,2023
-4237.919,0.5,2023-01-17,andorra-frontera,2023
-4729.58,0.5,2023-01-18,andorra-frontera,2023
-4849.458,0.5,2023-01-19,andorra-frontera,2023
-4446.793,0.5,2023-01-20,andorra-frontera,2023
-4610.823,0.5,2023-01-21,andorra-frontera,2023
-4640.24,0.5,2023-01-22,andorra-frontera,2023
-5261.718,0.5,2023-01-23,andorra-frontera,2023
-5269.751,0.5,2023-01-24,andorra-frontera,2023
-5458.883,0.5,2023-01-25,andorra-frontera,2023
-5544.46,0.5,2023-01-26,andorra-frontera,2023
-4896.59,0.5,2023-01-27,andorra-frontera,2023
-2915.094,0.5,2023-01-28,andorra-frontera,2023
-2792.664,0.5,2023-01-29,andorra-frontera,2023
-2889.042,0.5,2023-01-30,andorra-frontera,2023
-2879.194,0.5,2023-01-31,andorra-frontera,2023
-3392.712,0.5,2023-02-01,andorra-frontera,2023
-5349.283,0.5,2023-02-02,andorra-frontera,2023
-4068.576,0.5,2023-02-03,andorra-frontera,2023
-4323.715,0.5,2023-02-04,andorra-frontera,2023
-3702.932,0.5,2023-02-05,andorra-frontera,2023
-2604.398,0.5,2023-02-06,andorra-frontera,2023
