datetime,value,percentage,indicator,region,Type
2019-09-05T00:00:00.000+02:00,230927.278,0.30601732998435227,Eólica,canarias,Renovable
2019-09-06T00:00:00.000+02:00,247476.772,0.3210526310941653,Eólica,canarias,Renovable
2019-09-07T00:00:00.000+02:00,215287.557,0.3072665425608218,Eólica,canarias,Renovable
2019-09-08T00:00:00.000+02:00,125663.811,0.20046223217127374,Eólica,canarias,Renovable
2019-09-09T00:00:00.000+02:00,92654.664,0.12747180285429904,Eólica,canarias,Renovable
2019-09-10T00:00:00.000+02:00,289247.355,0.3714508934327101,Eólica,canarias,Renovable
2019-09-11T00:00:00.000+02:00,255404.457,0.3446684783595811,Eólica,canarias,Renovable
2019-09-12T00:00:00.000+02:00,157415.827,0.22040673328300509,Eólica,canarias,Renovable
2019-09-13T00:00:00.000+02:00,171543.837,0.24045695235448838,Eólica,canarias,Renovable
2019-09-14T00:00:00.000+02:00,161047.159,0.2524938677595908,Eólica,canarias,Renovable
2019-09-15T00:00:00.000+02:00,107317.175,0.17787589382917696,Eólica,canarias,Renovable
2019-09-16T00:00:00.000+02:00,37242.077,0.05176531939489082,Eólica,canarias,Renovable
2019-09-17T00:00:00.000+02:00,39498.391,0.054882109510347665,Eólica,canarias,Renovable
2019-09-18T00:00:00.000+02:00,35831.397,0.04987709304616933,Eólica,canarias,Renovable
2019-09-19T00:00:00.000+02:00,38540.385,0.05296421128281995,Eólica,canarias,Renovable
2019-09-20T00:00:00.000+02:00,119001.924,0.15849203178011131,Eólica,canarias,Renovable
2019-09-21T00:00:00.000+02:00,151994.58,0.23329210889191257,Eólica,canarias,Renovable
2019-09-22T00:00:00.000+02:00,149135.288,0.23264221540840785,Eólica,canarias,Renovable
2019-09-23T00:00:00.000+02:00,110015.924,0.15230625738361253,Eólica,canarias,Renovable
2019-09-24T00:00:00.000+02:00,165485.865,0.21684695576146967,Eólica,canarias,Renovable
2019-09-25T00:00:00.000+02:00,107504.915,0.1450620337318929,Eólica,canarias,Renovable
2019-09-26T00:00:00.000+02:00,66811.025,0.09343534119477274,Eólica,canarias,Renovable
2019-09-27T00:00:00.000+02:00,57895.59,0.08156432615515971,Eólica,canarias,Renovable
2019-09-28T00:00:00.000+02:00,42901.041,0.06633495673969488,Eólica,canarias,Renovable
2019-09-29T00:00:00.000+02:00,106950.01,0.17308431247607953,Eólica,canarias,Renovable
2019-09-30T00:00:00.000+02:00,54553.801,0.07974587428674129,Eólica,canarias,Renovable
2019-10-01T00:00:00.000+02:00,145800.769,0.20189619043395196,Eólica,canarias,Renovable
2019-10-02T00:00:00.000+02:00,165632.171,0.22379437968948337,Eólica,canarias,Renovable
2019-10-03T00:00:00.000+02:00,114859.576,0.16251447144288517,Eólica,canarias,Renovable
2019-10-04T00:00:00.000+02:00,55715.653,0.0831159371954846,Eólica,canarias,Renovable
2019-10-05T00:00:00.000+02:00,54593.191,0.0881675749317921,Eólica,canarias,Renovable
2019-10-06T00:00:00.000+02:00,90118.307,0.1545810243023723,Eólica,canarias,Renovable
2019-10-07T00:00:00.000+02:00,113907.225,0.16267288622824022,Eólica,canarias,Renovable
2019-10-08T00:00:00.000+02:00,71889.62,0.10758555132206395,Eólica,canarias,Renovable
2019-10-09T00:00:00.000+02:00,82344.055,0.12269350219585969,Eólica,canarias,Renovable
2019-10-10T00:00:00.000+02:00,92332.127,0.1336682922091862,Eólica,canarias,Renovable
2019-10-11T00:00:00.000+02:00,120511.382,0.17309261874131301,Eólica,canarias,Renovable
2019-10-12T00:00:00.000+02:00,203214.811,0.31797525082636047,Eólica,canarias,Renovable
2019-10-13T00:00:00.000+02:00,194378.719,0.31551503482712917,Eólica,canarias,Renovable
2019-10-14T00:00:00.000+02:00,263675.192,0.3564637126916924,Eólica,canarias,Renovable
2019-10-15T00:00:00.000+02:00,205643.825,0.26879550867319624,Eólica,canarias,Renovable
2019-10-16T00:00:00.000+02:00,152512.481,0.2167927946371768,Eólica,canarias,Renovable
2019-10-17T00:00:00.000+02:00,134159.496,0.19088190751909284,Eólica,canarias,Renovable
2019-10-18T00:00:00.000+02:00,126215.721,0.18719811611857065,Eólica,canarias,Renovable
2019-10-19T00:00:00.000+02:00,147373.448,0.23637376578514221,Eólica,canarias,Renovable
2019-10-20T00:00:00.000+02:00,129084.613,0.21411288691233998,Eólica,canarias,Renovable
2019-10-21T00:00:00.000+02:00,26686.439,0.04062980657351258,Eólica,canarias,Renovable
2019-10-22T00:00:00.000+02:00,136035.183,0.18738083543268408,Eólica,canarias,Renovable
2019-10-23T00:00:00.000+02:00,140613.422,0.20244501672590517,Eólica,canarias,Renovable
2019-10-24T00:00:00.000+02:00,170160.955,0.23496774563136677,Eólica,canarias,Renovable
2019-10-25T00:00:00.000+02:00,114420.944,0.16577751063314075,Eólica,canarias,Renovable
2019-10-26T00:00:00.000+02:00,101932.541,0.1621706036673542,Eólica,canarias,Renovable
2019-10-27T00:00:00.000+02:00,59606.44,0.09762568170843218,Eólica,canarias,Renovable
2019-10-28T00:00:00.000+01:00,65173.695,0.10217514938737078,Eólica,canarias,Renovable
2019-10-29T00:00:00.000+01:00,72320.567,0.10747153555032593,Eólica,canarias,Renovable
2019-10-30T00:00:00.000+01:00,98864.449,0.14502404303441602,Eólica,canarias,Renovable
2019-10-31T00:00:00.000+01:00,159821.483,0.23508339673063725,Eólica,canarias,Renovable
2019-11-01T00:00:00.000+01:00,273810.836,0.4256605570279241,Eólica,canarias,Renovable
2019-11-02T00:00:00.000+01:00,323536.098,0.48244428290337127,Eólica,canarias,Renovable
2019-11-03T00:00:00.000+01:00,353091.193,0.5204839949117949,Eólica,canarias,Renovable
2019-11-04T00:00:00.000+01:00,350338.244,0.47892599215678133,Eólica,canarias,Renovable
2019-11-05T00:00:00.000+01:00,333173.185,0.4356602146581456,Eólica,canarias,Renovable
2019-11-06T00:00:00.000+01:00,219440.058,0.28511056562465226,Eólica,canarias,Renovable
2019-11-07T00:00:00.000+01:00,252363.954,0.34052665735263393,Eólica,canarias,Renovable
2019-11-08T00:00:00.000+01:00,310754.995,0.39620827545922094,Eólica,canarias,Renovable
2019-11-09T00:00:00.000+01:00,261523.366,0.3786271209994267,Eólica,canarias,Renovable
2019-11-10T00:00:00.000+01:00,295302.814,0.44253772993450513,Eólica,canarias,Renovable
2019-11-11T00:00:00.000+01:00,222444.765,0.31319622373023864,Eólica,canarias,Renovable
2019-11-12T00:00:00.000+01:00,232056.767,0.3003546849176827,Eólica,canarias,Renovable
2019-11-13T00:00:00.000+01:00,255345.511,0.3228318878152376,Eólica,canarias,Renovable
2019-11-14T00:00:00.000+01:00,293089.463,0.3581778114010735,Eólica,canarias,Renovable
2019-11-15T00:00:00.000+01:00,222872.942,0.2821940791173678,Eólica,canarias,Renovable
2019-11-16T00:00:00.000+01:00,159329.381,0.2267896970371239,Eólica,canarias,Renovable
2019-11-17T00:00:00.000+01:00,219331.98,0.3206965879335943,Eólica,canarias,Renovable
2019-11-18T00:00:00.000+01:00,181102.041,0.23005006911554762,Eólica,canarias,Renovable
2019-11-19T00:00:00.000+01:00,96752.402,0.1239127180278676,Eólica,canarias,Renovable
2019-11-20T00:00:00.000+01:00,105308.154,0.13161452079432776,Eólica,canarias,Renovable
2019-11-21T00:00:00.000+01:00,136484.474,0.16783007907114975,Eólica,canarias,Renovable
2019-11-22T00:00:00.000+01:00,311181.083,0.38348013951032367,Eólica,canarias,Renovable
2019-11-23T00:00:00.000+01:00,347137.285,0.4404560665522977,Eólica,canarias,Renovable
2019-11-24T00:00:00.000+01:00,260884.197,0.36182250559111,Eólica,canarias,Renovable
2019-11-25T00:00:00.000+01:00,255722.932,0.3154925291320119,Eólica,canarias,Renovable
2019-11-26T00:00:00.000+01:00,275244.308,0.3489550210116153,Eólica,canarias,Renovable
2019-11-27T00:00:00.000+01:00,320562.715,0.4067955486314718,Eólica,canarias,Renovable
2019-11-28T00:00:00.000+01:00,263608.005,0.3502819440186697,Eólica,canarias,Renovable
2019-11-29T00:00:00.000+01:00,124447.62,0.17153009760763327,Eólica,canarias,Renovable
2019-11-30T00:00:00.000+01:00,202374.467,0.2908424520173326,Eólica,canarias,Renovable
2019-12-01T00:00:00.000+01:00,128886.813,0.2116608968473121,Eólica,canarias,Renovable
2019-12-02T00:00:00.000+01:00,260390.424,0.33666052835499244,Eólica,canarias,Renovable
2019-12-03T00:00:00.000+01:00,173497.164,0.22184276217948753,Eólica,canarias,Renovable
2019-12-04T00:00:00.000+01:00,136852.582,0.17731445375268662,Eólica,canarias,Renovable
2019-12-05T00:00:00.000+01:00,173079.011,0.22087813016921568,Eólica,canarias,Renovable
2019-12-06T00:00:00.000+01:00,52291.78,0.07916032923690279,Eólica,canarias,Renovable
2019-12-07T00:00:00.000+01:00,41210.091,0.06452057249802658,Eólica,canarias,Renovable
2019-12-08T00:00:00.000+01:00,126868.818,0.1982499282733921,Eólica,canarias,Renovable
2019-12-09T00:00:00.000+01:00,209594.162,0.2760281708554242,Eólica,canarias,Renovable
2019-12-10T00:00:00.000+01:00,164013.417,0.20712697203822916,Eólica,canarias,Renovable
2019-12-11T00:00:00.000+01:00,256664.449,0.31410513680589697,Eólica,canarias,Renovable
2019-12-12T00:00:00.000+01:00,381927.842,0.4463685464942649,Eólica,canarias,Renovable
2019-12-13T00:00:00.000+01:00,403613.336,0.4770919267869086,Eólica,canarias,Renovable
2019-12-14T00:00:00.000+01:00,306996.316,0.41303050350151344,Eólica,canarias,Renovable
2019-12-15T00:00:00.000+01:00,189863.64,0.2970367733095589,Eólica,canarias,Renovable
2019-12-16T00:00:00.000+01:00,252029.776,0.32193271040633353,Eólica,canarias,Renovable
2019-12-17T00:00:00.000+01:00,113301.238,0.15936749703595868,Eólica,canarias,Renovable
2019-12-18T00:00:00.000+01:00,202333.281,0.2628592767207221,Eólica,canarias,Renovable
2019-12-19T00:00:00.000+01:00,313660.723,0.3968637724779138,Eólica,canarias,Renovable
2019-12-20T00:00:00.000+01:00,308549.169,0.39179954051713717,Eólica,canarias,Renovable
2019-12-21T00:00:00.000+01:00,237093.951,0.3542641049175177,Eólica,canarias,Renovable
2019-12-22T00:00:00.000+01:00,239251.318,0.3638985951174757,Eólica,canarias,Renovable
2019-12-23T00:00:00.000+01:00,210851.991,0.2977541396126364,Eólica,canarias,Renovable
2019-12-24T00:00:00.000+01:00,119871.136,0.19059384606398486,Eólica,canarias,Renovable
2019-12-25T00:00:00.000+01:00,88404.016,0.14777749558870365,Eólica,canarias,Renovable
2019-12-26T00:00:00.000+01:00,114235.766,0.17660831687179954,Eólica,canarias,Renovable
2019-12-27T00:00:00.000+01:00,69854.984,0.10694278572053975,Eólica,canarias,Renovable
2019-12-28T00:00:00.000+01:00,59274.372,0.09317190049755551,Eólica,canarias,Renovable
2019-12-29T00:00:00.000+01:00,51658.476,0.08352609253605894,Eólica,canarias,Renovable
2019-12-30T00:00:00.000+01:00,49286.591,0.076875393293226,Eólica,canarias,Renovable
2019-12-31T00:00:00.000+01:00,41991.513,0.0663846381863886,Eólica,canarias,Renovable
2019-01-01T00:00:00.000+01:00,19037.74,0.03463475238225285,Solar fotovoltaica,canarias,Renovable
2019-01-02T00:00:00.000+01:00,18819.394,0.02650620736140489,Solar fotovoltaica,canarias,Renovable
2019-01-03T00:00:00.000+01:00,16813.988,0.023501885339248726,Solar fotovoltaica,canarias,Renovable
2019-01-04T00:00:00.000+01:00,18271.437,0.024242818210008416,Solar fotovoltaica,canarias,Renovable
2019-01-05T00:00:00.000+01:00,19538.384,0.028775692587138024,Solar fotovoltaica,canarias,Renovable
2019-01-06T00:00:00.000+01:00,19983.458,0.030258647116486445,Solar fotovoltaica,canarias,Renovable
2019-01-07T00:00:00.000+01:00,19527.623,0.025384797997616587,Solar fotovoltaica,canarias,Renovable
2019-01-08T00:00:00.000+01:00,19051.971,0.02342004934495865,Solar fotovoltaica,canarias,Renovable
2019-01-09T00:00:00.000+01:00,18646.74,0.02201403330310788,Solar fotovoltaica,canarias,Renovable
2019-01-10T00:00:00.000+01:00,19966.989,0.02298985712551815,Solar fotovoltaica,canarias,Renovable
2019-01-11T00:00:00.000+01:00,20155.207,0.023463011333668227,Solar fotovoltaica,canarias,Renovable
2019-01-12T00:00:00.000+01:00,19390.787,0.02623020136761668,Solar fotovoltaica,canarias,Renovable
2019-01-13T00:00:00.000+01:00,19327.682,0.02696173271901625,Solar fotovoltaica,canarias,Renovable
2019-01-14T00:00:00.000+01:00,19560.342,0.02341921833875488,Solar fotovoltaica,canarias,Renovable
2019-01-15T00:00:00.000+01:00,17686.258,0.022027177369167213,Solar fotovoltaica,canarias,Renovable
2019-01-16T00:00:00.000+01:00,12628.202,0.015548641648227954,Solar fotovoltaica,canarias,Renovable
2019-01-17T00:00:00.000+01:00,9702.755,0.01237195194132584,Solar fotovoltaica,canarias,Renovable
2019-01-18T00:00:00.000+01:00,12077.338,0.014610430629586243,Solar fotovoltaica,canarias,Renovable
2019-01-19T00:00:00.000+01:00,9998.615,0.013629379990829756,Solar fotovoltaica,canarias,Renovable
2019-01-20T00:00:00.000+01:00,12711.378,0.01756774241912956,Solar fotovoltaica,canarias,Renovable
2019-01-21T00:00:00.000+01:00,19107.47,0.022804721668851044,Solar fotovoltaica,canarias,Renovable
2019-01-22T00:00:00.000+01:00,9667.386,0.010982385894743606,Solar fotovoltaica,canarias,Renovable
2019-01-23T00:00:00.000+01:00,11471.02,0.012773560305396399,Solar fotovoltaica,canarias,Renovable
2019-01-24T00:00:00.000+01:00,13543.061,0.015062081280850402,Solar fotovoltaica,canarias,Renovable
2019-01-25T00:00:00.000+01:00,20644.294,0.02331489469605762,Solar fotovoltaica,canarias,Renovable
2019-01-26T00:00:00.000+01:00,22104.489,0.03180283773706448,Solar fotovoltaica,canarias,Renovable
2019-01-27T00:00:00.000+01:00,18535.885,0.02565579592226857,Solar fotovoltaica,canarias,Renovable
2019-01-28T00:00:00.000+01:00,18339.292,0.022141814551355547,Solar fotovoltaica,canarias,Renovable
2019-01-29T00:00:00.000+01:00,9001.145,0.010459197504650674,Solar fotovoltaica,canarias,Renovable
2019-01-30T00:00:00.000+01:00,13955.859,0.01639056909024283,Solar fotovoltaica,canarias,Renovable
2019-01-31T00:00:00.000+01:00,8060.942,0.009268766012315247,Solar fotovoltaica,canarias,Renovable
2019-02-01T00:00:00.000+01:00,13845.656,0.01614809694113016,Solar fotovoltaica,canarias,Renovable
2019-02-02T00:00:00.000+01:00,17861.989,0.022345450483871123,Solar fotovoltaica,canarias,Renovable
2019-02-03T00:00:00.000+01:00,22785.078,0.03063210143300674,Solar fotovoltaica,canarias,Renovable
2019-02-04T00:00:00.000+01:00,22639.662,0.02709498133482764,Solar fotovoltaica,canarias,Renovable
2019-02-05T00:00:00.000+01:00,23648.4,0.028981991979648816,Solar fotovoltaica,canarias,Renovable
2019-02-06T00:00:00.000+01:00,23648.212,0.03037050485545441,Solar fotovoltaica,canarias,Renovable
2019-02-07T00:00:00.000+01:00,22791.481,0.029893021454650493,Solar fotovoltaica,canarias,Renovable
2019-02-08T00:00:00.000+01:00,23821.383,0.031180327483385725,Solar fotovoltaica,canarias,Renovable
2019-02-09T00:00:00.000+01:00,21892.101,0.03186301656935005,Solar fotovoltaica,canarias,Renovable
2019-02-10T00:00:00.000+01:00,12775.568,0.018175531234353646,Solar fotovoltaica,canarias,Renovable
2019-02-11T00:00:00.000+01:00,20952.201,0.02806994550146161,Solar fotovoltaica,canarias,Renovable
2019-02-12T00:00:00.000+01:00,23283.299,0.03142325252415678,Solar fotovoltaica,canarias,Renovable
2019-02-13T00:00:00.000+01:00,24990.791,0.033233599607381994,Solar fotovoltaica,canarias,Renovable
2019-02-14T00:00:00.000+01:00,24087.162,0.03160984101392318,Solar fotovoltaica,canarias,Renovable
2019-02-15T00:00:00.000+01:00,22592.444,0.03144821323413859,Solar fotovoltaica,canarias,Renovable
2019-02-16T00:00:00.000+01:00,23834.996,0.0361591645527926,Solar fotovoltaica,canarias,Renovable
2019-02-17T00:00:00.000+01:00,24062.355,0.03692021986241944,Solar fotovoltaica,canarias,Renovable
2019-02-18T00:00:00.000+01:00,17714.091,0.024233528777822876,Solar fotovoltaica,canarias,Renovable
2019-02-19T00:00:00.000+01:00,18684.644,0.0261000695004244,Solar fotovoltaica,canarias,Renovable
2019-02-20T00:00:00.000+01:00,21729.773,0.029768717445125478,Solar fotovoltaica,canarias,Renovable
2019-02-21T00:00:00.000+01:00,24453.413,0.03350858209864226,Solar fotovoltaica,canarias,Renovable
2019-02-22T00:00:00.000+01:00,26454.469,0.03789060532216811,Solar fotovoltaica,canarias,Renovable
2019-02-23T00:00:00.000+01:00,23318.148,0.035726379673455926,Solar fotovoltaica,canarias,Renovable
2019-02-24T00:00:00.000+01:00,25992.679,0.042480722367055274,Solar fotovoltaica,canarias,Renovable
2019-02-25T00:00:00.000+01:00,27356.697,0.039638753233935106,Solar fotovoltaica,canarias,Renovable
2019-02-26T00:00:00.000+01:00,27708.902,0.0401989754333137,Solar fotovoltaica,canarias,Renovable
2019-02-27T00:00:00.000+01:00,27153.51,0.039615524470017614,Solar fotovoltaica,canarias,Renovable
2019-02-28T00:00:00.000+01:00,24720.039,0.036557544820340675,Solar fotovoltaica,canarias,Renovable
2019-03-01T00:00:00.000+01:00,23910.356,0.03626332050531783,Solar fotovoltaica,canarias,Renovable
2019-03-02T00:00:00.000+01:00,26532.052,0.042347227997896954,Solar fotovoltaica,canarias,Renovable
2019-03-03T00:00:00.000+01:00,25507.009,0.040909339016926456,Solar fotovoltaica,canarias,Renovable
2019-03-04T00:00:00.000+01:00,19612.328,0.027899165203850877,Solar fotovoltaica,canarias,Renovable
2019-03-05T00:00:00.000+01:00,15937.452,0.02421284031747111,Solar fotovoltaica,canarias,Renovable
2019-03-06T00:00:00.000+01:00,11452.623,0.01512810214485256,Solar fotovoltaica,canarias,Renovable
2019-03-07T00:00:00.000+01:00,23338.849,0.033116047295237455,Solar fotovoltaica,canarias,Renovable
2019-03-08T00:00:00.000+01:00,22891.418,0.035347512855838356,Solar fotovoltaica,canarias,Renovable
2019-03-09T00:00:00.000+01:00,28228.815,0.046190987487102,Solar fotovoltaica,canarias,Renovable
2019-03-10T00:00:00.000+01:00,27959.389,0.04672370803546339,Solar fotovoltaica,canarias,Renovable
2019-03-11T00:00:00.000+01:00,28579.812,0.04193512931473281,Solar fotovoltaica,canarias,Renovable
2019-03-12T00:00:00.000+01:00,28241.94,0.0409885204570255,Solar fotovoltaica,canarias,Renovable
2019-03-13T00:00:00.000+01:00,26812.426,0.038433200165910904,Solar fotovoltaica,canarias,Renovable
2019-03-14T00:00:00.000+01:00,30032.456,0.042396248601073494,Solar fotovoltaica,canarias,Renovable
2019-03-15T00:00:00.000+01:00,30663.6,0.04436161578946447,Solar fotovoltaica,canarias,Renovable
2019-03-16T00:00:00.000+01:00,30327.654,0.04897273969036092,Solar fotovoltaica,canarias,Renovable
2019-03-17T00:00:00.000+01:00,28020.569,0.04406738580485371,Solar fotovoltaica,canarias,Renovable
2019-03-18T00:00:00.000+01:00,25577.007,0.03825682427772947,Solar fotovoltaica,canarias,Renovable
2019-03-19T00:00:00.000+01:00,25136.602,0.03777930791131765,Solar fotovoltaica,canarias,Renovable
2019-03-20T00:00:00.000+01:00,27343.182,0.03906268338636676,Solar fotovoltaica,canarias,Renovable
2019-03-21T00:00:00.000+01:00,30466.966,0.04450140249904334,Solar fotovoltaica,canarias,Renovable
2019-03-22T00:00:00.000+01:00,29928.981,0.04406513182503553,Solar fotovoltaica,canarias,Renovable
2019-03-23T00:00:00.000+01:00,24319.453,0.03939283724242039,Solar fotovoltaica,canarias,Renovable
2019-03-24T00:00:00.000+01:00,26693.017,0.045009157982738614,Solar fotovoltaica,canarias,Renovable
2019-03-25T00:00:00.000+01:00,29895.254,0.04188529521511217,Solar fotovoltaica,canarias,Renovable
2019-03-26T00:00:00.000+01:00,29474.667,0.04049546371491266,Solar fotovoltaica,canarias,Renovable
2019-03-27T00:00:00.000+01:00,32201.495,0.046106003450590655,Solar fotovoltaica,canarias,Renovable
2019-03-28T00:00:00.000+01:00,32248.471,0.045252241886567145,Solar fotovoltaica,canarias,Renovable
2019-03-29T00:00:00.000+01:00,29204.45,0.04150227844125728,Solar fotovoltaica,canarias,Renovable
2019-03-30T00:00:00.000+01:00,28295.655,0.04411957833199907,Solar fotovoltaica,canarias,Renovable
2019-03-31T00:00:00.000+01:00,13894.093,0.024145151952171307,Solar fotovoltaica,canarias,Renovable
2019-04-01T00:00:00.000+02:00,16948.857,0.02576543628421628,Solar fotovoltaica,canarias,Renovable
2019-04-02T00:00:00.000+02:00,23759.218,0.03586019983108083,Solar fotovoltaica,canarias,Renovable
2019-04-03T00:00:00.000+02:00,26209.086,0.03862131360557586,Solar fotovoltaica,canarias,Renovable
2019-04-04T00:00:00.000+02:00,31145.058,0.044122554227056514,Solar fotovoltaica,canarias,Renovable
2019-04-05T00:00:00.000+02:00,15039.571,0.0216003101697691,Solar fotovoltaica,canarias,Renovable
2019-04-06T00:00:00.000+02:00,18381.612,0.027798455623912404,Solar fotovoltaica,canarias,Renovable
2019-04-07T00:00:00.000+02:00,19233.574,0.03087290053205937,Solar fotovoltaica,canarias,Renovable
2019-04-08T00:00:00.000+02:00,18574.039,0.02711377341836137,Solar fotovoltaica,canarias,Renovable
2019-04-09T00:00:00.000+02:00,21895.504,0.030871474922834305,Solar fotovoltaica,canarias,Renovable
2019-04-10T00:00:00.000+02:00,22916.785,0.03216331380705126,Solar fotovoltaica,canarias,Renovable
2019-04-11T00:00:00.000+02:00,29489.64,0.0413352392237001,Solar fotovoltaica,canarias,Renovable
2019-04-12T00:00:00.000+02:00,33643.43,0.048995740545956304,Solar fotovoltaica,canarias,Renovable
2019-04-13T00:00:00.000+02:00,33494.852,0.0563136001519645,Solar fotovoltaica,canarias,Renovable
2019-04-14T00:00:00.000+02:00,28512.045,0.05002690257710886,Solar fotovoltaica,canarias,Renovable
2019-04-15T00:00:00.000+02:00,25109.342,0.0379094584330858,Solar fotovoltaica,canarias,Renovable
2019-04-16T00:00:00.000+02:00,31451.977,0.047122918109243996,Solar fotovoltaica,canarias,Renovable
2019-04-17T00:00:00.000+02:00,19282.177,0.027836952413594,Solar fotovoltaica,canarias,Renovable
2019-04-18T00:00:00.000+02:00,10851.332,0.017545656039082994,Solar fotovoltaica,canarias,Renovable
2019-04-19T00:00:00.000+02:00,12728.533,0.02069958169764075,Solar fotovoltaica,canarias,Renovable
2019-04-20T00:00:00.000+02:00,15102.154,0.02359272870455194,Solar fotovoltaica,canarias,Renovable
2019-04-21T00:00:00.000+02:00,12536.062,0.02233238599307421,Solar fotovoltaica,canarias,Renovable
2019-04-22T00:00:00.000+02:00,19274.628,0.03200582567417205,Solar fotovoltaica,canarias,Renovable
2019-04-23T00:00:00.000+02:00,17294.915,0.026300878045936654,Solar fotovoltaica,canarias,Renovable
2019-04-24T00:00:00.000+02:00,17851.359,0.02473237503022471,Solar fotovoltaica,canarias,Renovable
2019-04-25T00:00:00.000+02:00,20829.553,0.028661251334266297,Solar fotovoltaica,canarias,Renovable
2019-04-26T00:00:00.000+02:00,31794.162,0.04562948570781325,Solar fotovoltaica,canarias,Renovable
2019-04-27T00:00:00.000+02:00,34053.706,0.05715795258540229,Solar fotovoltaica,canarias,Renovable
2019-04-28T00:00:00.000+02:00,33499.24,0.056786726593832645,Solar fotovoltaica,canarias,Renovable
2019-04-29T00:00:00.000+02:00,31104.123,0.048397113663819165,Solar fotovoltaica,canarias,Renovable
2019-04-30T00:00:00.000+02:00,31509.231,0.04944111279243066,Solar fotovoltaica,canarias,Renovable
2019-05-01T00:00:00.000+02:00,29861.374,0.050791301074430834,Solar fotovoltaica,canarias,Renovable
2019-05-02T00:00:00.000+02:00,30165.788,0.044381606367559716,Solar fotovoltaica,canarias,Renovable
2019-05-03T00:00:00.000+02:00,27128.431,0.040315297532437754,Solar fotovoltaica,canarias,Renovable
2019-05-04T00:00:00.000+02:00,32281.903,0.051143627189752544,Solar fotovoltaica,canarias,Renovable
2019-05-05T00:00:00.000+02:00,33167.381,0.053759173211016184,Solar fotovoltaica,canarias,Renovable
2019-05-06T00:00:00.000+02:00,31259.265,0.04986805226877366,Solar fotovoltaica,canarias,Renovable
2019-05-07T00:00:00.000+02:00,27550.248,0.040160394009481154,Solar fotovoltaica,canarias,Renovable
2019-05-08T00:00:00.000+02:00,20354.107,0.027833864537215373,Solar fotovoltaica,canarias,Renovable
2019-05-09T00:00:00.000+02:00,22038.567,0.031232168322742924,Solar fotovoltaica,canarias,Renovable
2019-05-10T00:00:00.000+02:00,28533.852,0.04169459136735208,Solar fotovoltaica,canarias,Renovable
2019-05-11T00:00:00.000+02:00,33025.316,0.05256501086418847,Solar fotovoltaica,canarias,Renovable
2019-05-12T00:00:00.000+02:00,34278.689,0.055672329448275513,Solar fotovoltaica,canarias,Renovable
2019-05-13T00:00:00.000+02:00,34212.127,0.049774342312751206,Solar fotovoltaica,canarias,Renovable
2019-05-14T00:00:00.000+02:00,34388.827,0.05248298432621799,Solar fotovoltaica,canarias,Renovable
2019-05-15T00:00:00.000+02:00,32992.968,0.05035983882100671,Solar fotovoltaica,canarias,Renovable
2019-05-16T00:00:00.000+02:00,30982.792,0.046578688755451556,Solar fotovoltaica,canarias,Renovable
2019-05-17T00:00:00.000+02:00,24251.893,0.033060011630244954,Solar fotovoltaica,canarias,Renovable
2019-05-18T00:00:00.000+02:00,28750.21,0.04575031805150096,Solar fotovoltaica,canarias,Renovable
2019-05-19T00:00:00.000+02:00,29460.384,0.047763659001511576,Solar fotovoltaica,canarias,Renovable
2019-05-20T00:00:00.000+02:00,30683.941,0.04823996577226038,Solar fotovoltaica,canarias,Renovable
2019-05-21T00:00:00.000+02:00,29247.273,0.046244255955556146,Solar fotovoltaica,canarias,Renovable
2019-05-22T00:00:00.000+02:00,32314.707,0.05002311463466368,Solar fotovoltaica,canarias,Renovable
2019-05-23T00:00:00.000+02:00,28363.914,0.04399552370402756,Solar fotovoltaica,canarias,Renovable
2019-05-24T00:00:00.000+02:00,24121.522,0.035189279279241814,Solar fotovoltaica,canarias,Renovable
2019-05-25T00:00:00.000+02:00,29659.461,0.045724844799564,Solar fotovoltaica,canarias,Renovable
2019-05-26T00:00:00.000+02:00,32895.214,0.053645979404164754,Solar fotovoltaica,canarias,Renovable
2019-05-27T00:00:00.000+02:00,31911.641,0.04697042757801653,Solar fotovoltaica,canarias,Renovable
2019-05-28T00:00:00.000+02:00,32714.332,0.04546232429267569,Solar fotovoltaica,canarias,Renovable
2019-05-29T00:00:00.000+02:00,34247.847,0.047895405934594,Solar fotovoltaica,canarias,Renovable
2019-05-30T00:00:00.000+02:00,34859.121,0.05118882171234935,Solar fotovoltaica,canarias,Renovable
2019-05-31T00:00:00.000+02:00,34692.854,0.05145459044836111,Solar fotovoltaica,canarias,Renovable
2019-06-01T00:00:00.000+02:00,34174.825,0.05414671292643278,Solar fotovoltaica,canarias,Renovable
2019-06-02T00:00:00.000+02:00,32628.105,0.05182172914958215,Solar fotovoltaica,canarias,Renovable
2019-06-03T00:00:00.000+02:00,31452.865,0.04555374225048449,Solar fotovoltaica,canarias,Renovable
2019-06-04T00:00:00.000+02:00,31756.927,0.04272939334680221,Solar fotovoltaica,canarias,Renovable
2019-06-05T00:00:00.000+02:00,29243.288,0.04000578530244551,Solar fotovoltaica,canarias,Renovable
2019-06-06T00:00:00.000+02:00,32690.166,0.045573322739706316,Solar fotovoltaica,canarias,Renovable
2019-06-07T00:00:00.000+02:00,32896.211,0.04555077231665747,Solar fotovoltaica,canarias,Renovable
2019-06-08T00:00:00.000+02:00,31065.082,0.04782732807607411,Solar fotovoltaica,canarias,Renovable
