fecha,valor,indicator,region
2023-12-14T00:00:00.000+01:00,745172.248,Demanda,peninsular
2023-12-15T00:00:00.000+01:00,739184.562,Demanda,peninsular
2023-12-16T00:00:00.000+01:00,662260.256,Demanda,peninsular
2023-12-17T00:00:00.000+01:00,636365.322,Demanda,peninsular
2023-12-18T00:00:00.000+01:00,758212.531,Demanda,peninsular
2023-12-19T00:00:00.000+01:00,774315.347,Demanda,peninsular
2023-12-20T00:00:00.000+01:00,781442.119,Demanda,peninsular
2023-12-21T00:00:00.000+01:00,758822.16,Demanda,peninsular
2023-12-22T00:00:00.000+01:00,721413.251,Demanda,peninsular
2023-12-23T00:00:00.000+01:00,640883.947,Demanda,peninsular
2023-12-24T00:00:00.000+01:00,596118.636,Demanda,peninsular
2023-12-25T00:00:00.000+01:00,553617.338,Demanda,peninsular
2023-12-26T00:00:00.000+01:00,654679.567,Demanda,peninsular
2023-12-27T00:00:00.000+01:00,703161.901,Demanda,peninsular
2023-12-28T00:00:00.000+01:00,710999.762,Demanda,peninsular
2023-12-29T00:00:00.000+01:00,698783.477,Demanda,peninsular
2023-12-30T00:00:00.000+01:00,630400.595,Demanda,peninsular
2023-12-31T00:00:00.000+01:00,606791.929,Demanda,peninsular
2023-01-01T00:00:00.000+01:00,506425.906,Demanda,canarias
2023-01-02T00:00:00.000+01:00,621645.824,Demanda,canarias
2023-01-03T00:00:00.000+01:00,677052.137,Demanda,canarias
2023-01-04T00:00:00.000+01:00,689160.95,Demanda,canarias
2023-01-05T00:00:00.000+01:00,671291.045,Demanda,canarias
2023-01-06T00:00:00.000+01:00,580299.936,Demanda,canarias
2023-01-07T00:00:00.000+01:00,626064.221,Demanda,canarias
2023-01-08T00:00:00.000+01:00,614482.321,Demanda,canarias
2023-01-09T00:00:00.000+01:00,702001.315,Demanda,canarias
2023-01-10T00:00:00.000+01:00,731661.44,Demanda,canarias
2023-01-11T00:00:00.000+01:00,738957.782,Demanda,canarias
2023-01-12T00:00:00.000+01:00,743091.787,Demanda,canarias
2023-01-13T00:00:00.000+01:00,737961.141,Demanda,canarias
2023-01-14T00:00:00.000+01:00,663062.596,Demanda,canarias
2023-01-15T00:00:00.000+01:00,615888.197,Demanda,canarias
2023-01-16T00:00:00.000+01:00,755509.285,Demanda,canarias
2023-01-17T00:00:00.000+01:00,758739.977,Demanda,canarias
2023-01-18T00:00:00.000+01:00,780321.606,Demanda,canarias
2023-01-19T00:00:00.000+01:00,790062.795,Demanda,canarias
2023-01-20T00:00:00.000+01:00,757426.586,Demanda,canarias
2023-01-21T00:00:00.000+01:00,676924.309,Demanda,canarias
2023-01-22T00:00:00.000+01:00,649293.321,Demanda,canarias
2023-01-23T00:00:00.000+01:00,787526.211,Demanda,canarias
2023-01-24T00:00:00.000+01:00,825630.213,Demanda,canarias
2023-01-25T00:00:00.000+01:00,816153.242,Demanda,canarias
