fecha,valor,tipo,energia,region
2024-02-07,0.007703,Hidroeólica,Renovable,peninsular
2024-02-07,63.57045,Solar fotovoltaica,Renovable,peninsular
2024-02-07,16.334781,Turbinación bombeo,Almacenamiento,peninsular
2024-02-08,4.978496,Turbina de vapor,No-Renovable,peninsular
2024-02-08,315.99729900000006,Generación no renovable,No-Renovable,peninsular
2024-02-08,69.297113,Ciclo combinado,No-Renovable,peninsular
2024-02-08,-46.093745000000006,Saldo I. internacionales,Demanda,peninsular
2024-02-08,-23.492896,Consumo bombeo,Almacenamiento,peninsular
2024-02-08,332.442135,Eólica,Renovable,peninsular
2024-02-08,104.425527,Hidráulica,Renovable,peninsular
2024-02-08,1.84114,Turbina de gas,No-Renovable,peninsular
2024-02-08,50.754598,Cogeneración,No-Renovable,peninsular
2024-02-08,-0.030345,Carga batería,Almacenamiento,peninsular
2024-02-08,0.3548039999999999,Solar térmica,Renovable,peninsular
2024-02-08,0.009738,Hidroeólica,Renovable,peninsular
2024-02-08,7.888164,Motores diésel,No-Renovable,peninsular
2024-02-08,3.295317,Residuos no renovables,No-Renovable,peninsular
2024-02-08,753.7718080000001,Demanda en b.c.,Demanda,peninsular
2024-02-08,0.021704,Entrega batería,Almacenamiento,peninsular
2024-02-08,21.447131,Turbinación bombeo,Almacenamiento,peninsular
2024-02-08,485.92266,Generación renovable,Renovable,peninsular
2024-02-08,-2.0544059999999997,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-08,7.201532,Carbón,No-Renovable,peninsular
2024-02-08,170.74093900000005,Nuclear,No-Renovable,peninsular
2024-02-08,7.259457999999999,Otras renovables,Renovable,peninsular
2024-02-08,2.108132,Residuos renovables,Renovable,peninsular
2024-02-08,39.322866000000005,Solar fotovoltaica,Renovable,peninsular
2024-02-09,0.1677779999999999,Solar térmica,Renovable,peninsular
2024-02-09,-31.383574,Consumo bombeo,Almacenamiento,peninsular
2024-02-09,2.0725680000000004,Turbina de gas,No-Renovable,peninsular
2024-02-09,0.0042759999999999,Hidroeólica,Renovable,peninsular
2024-02-09,105.536387,Hidráulica,Renovable,peninsular
2024-02-09,6.944783,Carbón,No-Renovable,peninsular
2024-02-09,324.347017,Eólica,Renovable,peninsular
2024-02-09,-11.271268,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-09,3.2712325,Residuos no renovables,No-Renovable,peninsular
2024-02-09,470.4853105,Generación renovable,Renovable,peninsular
2024-02-09,7.583051,Otras renovables,Renovable,peninsular
2024-02-09,30.622475,Solar fotovoltaica,Renovable,peninsular
2024-02-09,310.9949775,Generación no renovable,No-Renovable,peninsular
2024-02-09,5.114986,Turbina de vapor,No-Renovable,peninsular
2024-02-09,7.445374,Motores diésel,No-Renovable,peninsular
2024-02-09,48.215595,Cogeneración,No-Renovable,peninsular
2024-02-09,2.2243265,Residuos renovables,Renovable,peninsular
2024-02-09,755.0781829999999,Demanda en b.c.,Demanda,peninsular
2024-02-09,67.085124,Ciclo combinado,No-Renovable,peninsular
2024-02-09,-0.024131,Carga batería,Almacenamiento,peninsular
2024-02-09,170.845315,Nuclear,No-Renovable,peninsular
2024-02-09,-15.130837,Saldo I. internacionales,Demanda,peninsular
2024-02-09,0.019577,Entrega batería,Almacenamiento,peninsular
2024-02-09,20.11686,Turbinación bombeo,Almacenamiento,peninsular
2024-02-10,548.4429604999999,Generación renovable,Renovable,peninsular
2024-02-10,20.149953,Turbinación bombeo,Almacenamiento,peninsular
2024-02-10,5.514195,Otras renovables,Renovable,peninsular
2024-02-10,64.691917,Hidráulica,Renovable,peninsular
2024-02-10,-0.029856,Carga batería,Almacenamiento,peninsular
2024-02-10,32.683193,Cogeneración,No-Renovable,peninsular
2024-02-10,7.477462,Motores diésel,No-Renovable,peninsular
2024-02-10,0.024148,Entrega batería,Almacenamiento,peninsular
2024-02-10,663.286901,Demanda en b.c.,Demanda,peninsular
2024-02-10,2.6627215,Residuos no renovables,No-Renovable,peninsular
2024-02-10,5.959082,Carbón,No-Renovable,peninsular
2024-02-10,156.883472,Nuclear,No-Renovable,peninsular
2024-02-10,0.011858,Hidroeólica,Renovable,peninsular
2024-02-10,-70.641846,Consumo bombeo,Almacenamiento,peninsular
2024-02-10,-88.034404,Saldo I. internacionales,Demanda,peninsular
2024-02-10,1.8708165,Residuos renovables,Renovable,peninsular
2024-02-10,253.37594550000003,Generación no renovable,No-Renovable,peninsular
2024-02-10,-50.497601,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-10,78.601989,Solar fotovoltaica,Renovable,peninsular
2024-02-10,42.464651,Ciclo combinado,No-Renovable,peninsular
2024-02-10,0.6968110000000001,Solar térmica,Renovable,peninsular
2024-02-10,1.21227,Turbina de gas,No-Renovable,peninsular
2024-02-10,397.055374,Eólica,Renovable,peninsular
2024-02-10,4.033094,Turbina de vapor,No-Renovable,peninsular
2024-02-11,1.381464,Residuos renovables,Renovable,peninsular
2024-02-11,-15.926948,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-11,5.844753,Carbón,No-Renovable,peninsular
2024-02-11,42.131945,Solar fotovoltaica,Renovable,peninsular
2024-02-11,42.437055,Cogeneración,No-Renovable,peninsular
2024-02-11,74.778927,Hidráulica,Renovable,peninsular
2024-02-11,6.373704,Otras renovables,Renovable,peninsular
2024-02-11,-69.576513,Saldo I. internacionales,Demanda,peninsular
2024-02-11,0.0189149999999999,Entrega batería,Almacenamiento,peninsular
2024-02-11,310.971088,Eólica,Renovable,peninsular
2024-02-11,286.98393,Generación no renovable,No-Renovable,peninsular
2024-02-11,3.36162,Turbina de vapor,No-Renovable,peninsular
2024-02-11,1.211869,Turbina de gas,No-Renovable,peninsular
2024-02-11,59.068426,Ciclo combinado,No-Renovable,peninsular
2024-02-11,0.263352,Solar térmica,Renovable,peninsular
2024-02-11,0.007064,Hidroeólica,Renovable,peninsular
2024-02-11,165.848859,Nuclear,No-Renovable,peninsular
2024-02-11,6.878622999999999,Motores diésel,No-Renovable,peninsular
2024-02-11,637.388013,Demanda en b.c.,Demanda,peninsular
2024-02-11,435.907544,Generación renovable,Renovable,peninsular
2024-02-11,-33.151482,Consumo bombeo,Almacenamiento,peninsular
2024-02-11,2.332725,Residuos no renovables,No-Renovable,peninsular
2024-02-11,-0.027854,Carga batería,Almacenamiento,peninsular
2024-02-11,17.233473,Turbinación bombeo,Almacenamiento,peninsular
2024-02-12,0.007391,Hidroeólica,Renovable,peninsular
2024-02-12,0.004297,Entrega batería,Almacenamiento,peninsular
2024-02-12,88.152227,Solar fotovoltaica,Renovable,peninsular
2024-02-12,7.128350999999999,Otras renovables,Renovable,peninsular
2024-02-12,714.8052929999999,Demanda en b.c.,Demanda,peninsular
2024-02-12,64.11561,Ciclo combinado,No-Renovable,peninsular
2024-02-12,2.3577795,Residuos no renovables,No-Renovable,peninsular
2024-02-12,87.428426,Hidráulica,Renovable,peninsular
2024-02-12,-20.284408,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-12,-0.006625,Carga batería,Almacenamiento,peninsular
2024-02-12,22.439202,Turbinación bombeo,Almacenamiento,peninsular
2024-02-12,166.33343,Nuclear,No-Renovable,peninsular
2024-02-12,517.9510895000001,Generación renovable,Renovable,peninsular
2024-02-12,3.103092,Turbina de vapor,No-Renovable,peninsular
2024-02-12,3.827161,Solar térmica,Renovable,peninsular
2024-02-12,300.87030550000003,Generación no renovable,No-Renovable,peninsular
2024-02-12,1.941054,Turbina de gas,No-Renovable,peninsular
2024-02-12,1.3668715,Residuos renovables,Renovable,peninsular
2024-02-12,330.040662,Eólica,Renovable,peninsular
2024-02-12,7.585017,Carbón,No-Renovable,peninsular
2024-02-12,49.339046,Cogeneración,No-Renovable,peninsular
2024-02-12,-42.721282,Consumo bombeo,Almacenamiento,peninsular
2024-02-12,-83.731694,Saldo I. internacionales,Demanda,peninsular
2024-02-12,6.095277,Motores diésel,No-Renovable,peninsular
2024-02-13,315.0491435,Generación no renovable,No-Renovable,peninsular
2024-02-13,3.409388,Solar térmica,Renovable,peninsular
2024-02-13,-0.029653,Carga batería,Almacenamiento,peninsular
2024-02-13,711.7742739999999,Demanda en b.c.,Demanda,peninsular
2024-02-13,146.682643,Nuclear,No-Renovable,peninsular
2024-02-13,1.3302195,Residuos renovables,Renovable,peninsular
2024-02-13,-18.215451,Consumo bombeo,Almacenamiento,peninsular
2024-02-13,2.4316365,Residuos no renovables,No-Renovable,peninsular
2024-02-13,137.683018,Hidráulica,Renovable,peninsular
2024-02-13,7.581264,Carbón,No-Renovable,peninsular
2024-02-13,80.245157,Solar fotovoltaica,Renovable,peninsular
2024-02-13,3.301922,Turbina de vapor,No-Renovable,peninsular
2024-02-13,170.285537,Eólica,Renovable,peninsular
2024-02-13,402.5714095000001,Generación renovable,Renovable,peninsular
2024-02-13,9.610091,Otras renovables,Renovable,peninsular
2024-02-13,90.696245,Ciclo combinado,No-Renovable,peninsular
2024-02-13,6.451535,Motores diésel,No-Renovable,peninsular
2024-02-13,16.861177,Turbinación bombeo,Almacenamiento,peninsular
2024-02-13,-1.3600110000000012,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-13,56.132327,Cogeneración,No-Renovable,peninsular
2024-02-13,1.771571,Turbina de gas,No-Renovable,peninsular
2024-02-13,0.023916,Entrega batería,Almacenamiento,peninsular
2024-02-13,0.007999,Hidroeólica,Renovable,peninsular
2024-02-13,-4.486268,Saldo I. internacionales,Demanda,peninsular
2024-02-14,2.8575865,Residuos no renovables,No-Renovable,peninsular
2024-02-14,56.743415,Cogeneración,No-Renovable,peninsular
2024-02-14,0.7893450000000001,Solar térmica,Renovable,peninsular
2024-02-14,159.28491200000002,Eólica,Renovable,peninsular
2024-02-14,146.61400700000002,Nuclear,No-Renovable,peninsular
2024-02-14,315.2431545,Generación no renovable,No-Renovable,peninsular
2024-02-14,3.40279,Turbina de gas,No-Renovable,peninsular
2024-02-14,10.112825,Otras renovables,Renovable,peninsular
2024-02-14,10.263437,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-14,7.555079,Carbón,No-Renovable,peninsular
2024-02-14,-0.024967,Carga batería,Almacenamiento,peninsular
2024-02-14,4.057898,Turbina de vapor,No-Renovable,peninsular
2024-02-14,7.845256,Saldo I. internacionales,Demanda,peninsular
2024-02-14,87.024224,Ciclo combinado,No-Renovable,peninsular
2024-02-14,1.8030965,Residuos renovables,Renovable,peninsular
2024-02-14,720.1592860000001,Demanda en b.c.,Demanda,peninsular
2024-02-14,137.162706,Hidráulica,Renovable,peninsular
2024-02-14,386.8074385,Generación renovable,Renovable,peninsular
2024-02-14,-5.483217,Consumo bombeo,Almacenamiento,peninsular
2024-02-14,0.019774,Entrega batería,Almacenamiento,peninsular
2024-02-14,15.751847,Turbinación bombeo,Almacenamiento,peninsular
2024-02-14,77.65145299999999,Solar fotovoltaica,Renovable,peninsular
2024-02-14,0.003101,Hidroeólica,Renovable,peninsular
2024-02-14,6.988155,Motores diésel,No-Renovable,peninsular
2024-02-15,310.074906,Generación no renovable,No-Renovable,peninsular
2024-02-15,-11.097759,Saldo I. internacionales,Demanda,peninsular
2024-02-15,-12.208306,Consumo bombeo,Almacenamiento,peninsular
2024-02-15,432.084377,Generación renovable,Renovable,peninsular
2024-02-15,10.263666,Turbinación bombeo,Almacenamiento,peninsular
2024-02-15,127.062586,Hidráulica,Renovable,peninsular
2024-02-15,2.181989,Residuos renovables,Renovable,peninsular
2024-02-15,2.427656,Turbina de gas,No-Renovable,peninsular
2024-02-15,0.229829,Solar térmica,Renovable,peninsular
2024-02-15,249.967987,Eólica,Renovable,peninsular
2024-02-15,55.531516,Cogeneración,No-Renovable,peninsular
2024-02-15,3.164808,Residuos no renovables,No-Renovable,peninsular
2024-02-15,6.707072,Motores diésel,No-Renovable,peninsular
2024-02-15,42.450431,Solar fotovoltaica,Renovable,peninsular
2024-02-15,154.5762,Nuclear,No-Renovable,peninsular
2024-02-15,0.021038,Entrega batería,Almacenamiento,peninsular
2024-02-15,3.67971,Turbina de vapor,No-Renovable,peninsular
2024-02-15,7.399417000000001,Carbón,No-Renovable,peninsular
2024-02-15,10.167747,Otras renovables,Renovable,peninsular
2024-02-15,76.588527,Ciclo combinado,No-Renovable,peninsular
2024-02-15,-1.9508350000000008,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-15,-0.027233,Carga batería,Almacenamiento,peninsular
2024-02-15,729.1106890000001,Demanda en b.c.,Demanda,peninsular
2024-02-15,0.023808,Hidroeólica,Renovable,peninsular
2024-02-16,717.79965,Demanda en b.c.,Demanda,peninsular
2024-02-16,0.020075,Entrega batería,Almacenamiento,peninsular
2024-02-16,77.167308,Ciclo combinado,No-Renovable,peninsular
2024-02-16,-59.727754,Saldo I. internacionales,Demanda,peninsular
2024-02-16,6.0363370000000005,Motores diésel,No-Renovable,peninsular
2024-02-16,56.530782,Cogeneración,No-Renovable,peninsular
2024-02-16,4.798476,Solar térmica,Renovable,peninsular
2024-02-16,324.562557,Generación no renovable,No-Renovable,peninsular
2024-02-16,169.87468900000002,Nuclear,No-Renovable,peninsular
2024-02-16,-0.02732,Carga batería,Almacenamiento,peninsular
2024-02-16,12.542459999999998,Turbinación bombeo,Almacenamiento,peninsular
2024-02-16,2.224667,Residuos renovables,Renovable,peninsular
2024-02-16,7.442176000000001,Carbón,No-Renovable,peninsular
2024-02-16,2.684548,Turbina de vapor,No-Renovable,peninsular
2024-02-16,466.2315070000001,Generación renovable,Renovable,peninsular
2024-02-16,92.943439,Solar fotovoltaica,Renovable,peninsular
2024-02-16,-13.26666,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-16,240.37274,Eólica,Renovable,peninsular
2024-02-16,1.742494,Turbina de gas,No-Renovable,peninsular
2024-02-16,10.434525,Otras renovables,Renovable,peninsular
2024-02-16,115.391932,Hidráulica,Renovable,peninsular
2024-02-16,3.084223,Residuos no renovables,No-Renovable,peninsular
2024-02-16,0.065728,Hidroeólica,Renovable,peninsular
2024-02-16,-25.801875,Consumo bombeo,Almacenamiento,peninsular
2024-02-17,2.144378,Turbina de vapor,No-Renovable,peninsular
2024-02-17,0.114458,Hidroeólica,Renovable,peninsular
2024-02-17,10.198382,Otras renovables,Renovable,peninsular
2024-02-17,3.273603,Residuos no renovables,No-Renovable,peninsular
2024-02-17,305.224159,Generación no renovable,No-Renovable,peninsular
2024-02-17,52.392785,Cogeneración,No-Renovable,peninsular
2024-02-17,5.010851,Motores diésel,No-Renovable,peninsular
2024-02-17,170.911894,Nuclear,No-Renovable,peninsular
2024-02-17,13.236786,Turbinación bombeo,Almacenamiento,peninsular
2024-02-17,1.089669,Turbina de gas,No-Renovable,peninsular
2024-02-17,-0.024822,Carga batería,Almacenamiento,peninsular
2024-02-17,6.456113,Carbón,No-Renovable,peninsular
2024-02-17,100.908897,Hidráulica,Renovable,peninsular
2024-02-17,-14.584518,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-17,13.081761,Solar térmica,Renovable,peninsular
2024-02-17,406.688873,Generación renovable,Renovable,peninsular
2024-02-17,-27.81627,Consumo bombeo,Almacenamiento,peninsular
2024-02-17,153.004757,Eólica,Renovable,peninsular
2024-02-17,2.229806,Residuos renovables,Renovable,peninsular
2024-02-17,624.2219049999999,Demanda en b.c.,Demanda,peninsular
2024-02-17,-73.10660899999999,Saldo I. internacionales,Demanda,peninsular
2024-02-17,127.150812,Solar fotovoltaica,Renovable,peninsular
2024-02-17,63.944866000000005,Ciclo combinado,No-Renovable,peninsular
2024-02-17,0.019788,Entrega batería,Almacenamiento,peninsular
2024-02-18,118.455298,Solar fotovoltaica,Renovable,peninsular
2024-02-18,6.120053,Carbón,No-Renovable,peninsular
2024-02-18,1.101,Turbina de gas,No-Renovable,peninsular
2024-02-18,2.23773,Residuos renovables,Renovable,peninsular
2024-02-18,15.393562,Turbinación bombeo,Almacenamiento,peninsular
2024-02-18,101.189107,Eólica,Renovable,peninsular
2024-02-18,0.019771,Entrega batería,Almacenamiento,peninsular
2024-02-18,170.94713000000002,Nuclear,No-Renovable,peninsular
2024-02-18,12.71505,Solar térmica,Renovable,peninsular
2024-02-18,584.974522,Demanda en b.c.,Demanda,peninsular
2024-02-18,5.323557,Motores diésel,No-Renovable,peninsular
2024-02-18,0.126832,Hidroeólica,Renovable,peninsular
2024-02-18,51.521441,Cogeneración,No-Renovable,peninsular
2024-02-18,-32.10887,Consumo bombeo,Almacenamiento,peninsular
2024-02-18,337.374046,Generación renovable,Renovable,peninsular
2024-02-18,-0.02491,Carga batería,Almacenamiento,peninsular
2024-02-18,-16.720446999999997,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-18,3.174698,Residuos no renovables,No-Renovable,peninsular
2024-02-18,309.3197109999999,Generación no renovable,No-Renovable,peninsular
2024-02-18,68.764964,Ciclo combinado,No-Renovable,peninsular
2024-02-18,-44.998788,Saldo I. internacionales,Demanda,peninsular
2024-02-18,93.143828,Hidráulica,Renovable,peninsular
2024-02-18,2.366868,Turbina de vapor,No-Renovable,peninsular
2024-02-18,9.506201,Otras renovables,Renovable,peninsular
2024-02-19,3.476284,Turbina de vapor,No-Renovable,peninsular
2024-02-19,0.023927,Entrega batería,Almacenamiento,peninsular
2024-02-19,689.633162,Demanda en b.c.,Demanda,peninsular
2024-02-19,-0.027401,Carga batería,Almacenamiento,peninsular
2024-02-19,170.653746,Nuclear,No-Renovable,peninsular
2024-02-19,3.3256815,Residuos no renovables,No-Renovable,peninsular
2024-02-19,125.413521,Solar fotovoltaica,Renovable,peninsular
2024-02-19,84.30652599999999,Ciclo combinado,No-Renovable,peninsular
2024-02-19,218.151326,Eólica,Renovable,peninsular
2024-02-19,52.689592,Cogeneración,No-Renovable,peninsular
2024-02-19,85.726314,Hidráulica,Renovable,peninsular
2024-02-19,14.592246,Solar térmica,Renovable,peninsular
2024-02-19,2.1913645,Residuos renovables,Renovable,peninsular
2024-02-19,0.022515,Hidroeólica,Renovable,peninsular
2024-02-19,8.011786,Carbón,No-Renovable,peninsular
2024-02-19,1.892604,Turbina de gas,No-Renovable,peninsular
2024-02-19,455.8324085,Generación renovable,Renovable,peninsular
2024-02-19,16.016797,Turbinación bombeo,Almacenamiento,peninsular
2024-02-19,6.678198999999999,Motores diésel,No-Renovable,peninsular
2024-02-19,-28.461472,Consumo bombeo,Almacenamiento,peninsular
2024-02-19,9.735122,Otras renovables,Renovable,peninsular
2024-02-19,-12.448149,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-19,-84.785516,Saldo I. internacionales,Demanda,peninsular
2024-02-19,331.0344185,Generación no renovable,No-Renovable,peninsular
2024-02-20,6.523791,Motores diésel,No-Renovable,peninsular
2024-02-20,1.445048,Turbina de gas,No-Renovable,peninsular
2024-02-20,-5.895107,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-20,126.302512,Solar fotovoltaica,Renovable,peninsular
2024-02-20,97.294904,Ciclo combinado,No-Renovable,peninsular
2024-02-20,2.0976255,Residuos renovables,Renovable,peninsular
2024-02-20,0.0397319999999999,Hidroeólica,Renovable,peninsular
2024-02-20,15.259388,Solar térmica,Renovable,peninsular
2024-02-20,342.2239885000001,Generación no renovable,No-Renovable,peninsular
2024-02-20,153.06969800000002,Eólica,Renovable,peninsular
2024-02-20,430.3103455,Generación renovable,Renovable,peninsular
2024-02-20,10.658975,Otras renovables,Renovable,peninsular
2024-02-20,2.621712,Turbina de vapor,No-Renovable,peninsular
2024-02-20,122.882415,Hidráulica,Renovable,peninsular
2024-02-20,8.191373,Carbón,No-Renovable,peninsular
2024-02-20,-0.029381,Carga batería,Almacenamiento,peninsular
2024-02-20,-64.75596300000001,Saldo I. internacionales,Demanda,peninsular
2024-02-20,52.261571,Cogeneración,No-Renovable,peninsular
2024-02-20,170.571996,Nuclear,No-Renovable,peninsular
2024-02-20,0.0235219999999999,Entrega batería,Almacenamiento,peninsular
2024-02-20,20.868193,Turbinación bombeo,Almacenamiento,peninsular
2024-02-20,701.883264,Demanda en b.c.,Demanda,peninsular
2024-02-20,3.3135935,Residuos no renovables,No-Renovable,peninsular
2024-02-20,-26.757441,Consumo bombeo,Almacenamiento,peninsular
2024-02-21,10.808437,Otras renovables,Renovable,peninsular
2024-02-21,717.4591929999999,Demanda en b.c.,Demanda,peninsular
2024-02-21,136.675895,Hidráulica,Renovable,peninsular
2024-02-21,0.0604069999999999,Hidroeólica,Renovable,peninsular
2024-02-21,14.09021,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-21,2.67809,Turbina de vapor,No-Renovable,peninsular
2024-02-21,410.854526,Generación renovable,Renovable,peninsular
2024-02-21,106.504172,Solar fotovoltaica,Renovable,peninsular
2024-02-21,-0.028928,Carga batería,Almacenamiento,peninsular
2024-02-21,-36.108921,Saldo I. internacionales,Demanda,peninsular
2024-02-21,3.782378,Residuos no renovables,No-Renovable,peninsular
2024-02-21,0.021237,Entrega batería,Almacenamiento,peninsular
2024-02-21,52.771620000000006,Cogeneración,No-Renovable,peninsular
2024-02-21,2.206397,Residuos renovables,Renovable,peninsular
2024-02-21,328.623378,Generación no renovable,No-Renovable,peninsular
2024-02-21,170.585714,Nuclear,No-Renovable,peninsular
2024-02-21,26.562666,Turbinación bombeo,Almacenamiento,peninsular
2024-02-21,8.172911000000001,Carbón,No-Renovable,peninsular
2024-02-21,6.824738,Motores diésel,No-Renovable,peninsular
2024-02-21,1.232152,Turbina de gas,No-Renovable,peninsular
2024-02-21,10.104579,Solar térmica,Renovable,peninsular
2024-02-21,-12.464765,Consumo bombeo,Almacenamiento,peninsular
2024-02-21,144.494639,Eólica,Renovable,peninsular
2024-02-21,82.575775,Ciclo combinado,No-Renovable,peninsular
2024-02-22,6.863733,Motores diésel,No-Renovable,peninsular
2024-02-22,-0.026061,Carga batería,Almacenamiento,peninsular
2024-02-22,0.022707,Entrega batería,Almacenamiento,peninsular
2024-02-22,2.108827,Residuos renovables,Renovable,peninsular
2024-02-22,19.218083,Turbinación bombeo,Almacenamiento,peninsular
2024-02-22,81.18619199999999,Hidráulica,Renovable,peninsular
2024-02-22,1.389267,Turbina de gas,No-Renovable,peninsular
2024-02-22,546.2834330000001,Generación renovable,Renovable,peninsular
2024-02-22,0.04117,Hidroeólica,Renovable,peninsular
2024-02-22,8.797253000000001,Otras renovables,Renovable,peninsular
2024-02-22,257.596902,Generación no renovable,No-Renovable,peninsular
2024-02-22,-30.099398,Consumo bombeo,Almacenamiento,peninsular
2024-02-22,36.641077,Cogeneración,No-Renovable,peninsular
2024-02-22,-65.91411599999999,Saldo I. internacionales,Demanda,peninsular
2024-02-22,1.924326,Solar térmica,Renovable,peninsular
2024-02-22,8.199295,Carbón,No-Renovable,peninsular
2024-02-22,379.391607,Eólica,Renovable,peninsular
2024-02-22,-10.884669000000002,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-22,72.834058,Solar fotovoltaica,Renovable,peninsular
2024-02-22,2.953114,Turbina de vapor,No-Renovable,peninsular
2024-02-22,727.0815499999999,Demanda en b.c.,Demanda,peninsular
2024-02-22,141.776872,Nuclear,No-Renovable,peninsular
2024-02-22,3.199986,Residuos no renovables,No-Renovable,peninsular
2024-02-22,56.573558,Ciclo combinado,No-Renovable,peninsular
2024-02-23,579.1097779999999,Generación renovable,Renovable,peninsular
2024-02-23,134.108255,Nuclear,No-Renovable,peninsular
2024-02-23,-0.025142,Carga batería,Almacenamiento,peninsular
2024-02-23,47.173428,Ciclo combinado,No-Renovable,peninsular
2024-02-23,8.107467999999999,Carbón,No-Renovable,peninsular
2024-02-23,398.098296,Eólica,Renovable,peninsular
2024-02-23,2.073363,Residuos renovables,Renovable,peninsular
2024-02-23,0.021611,Entrega batería,Almacenamiento,peninsular
2024-02-23,7.160825,Otras renovables,Renovable,peninsular
2024-02-23,21.748969,Turbinación bombeo,Almacenamiento,peninsular
2024-02-23,99.777889,Solar fotovoltaica,Renovable,peninsular
2024-02-23,0.110029,Hidroeólica,Renovable,peninsular
2024-02-23,-68.440289,Saldo I. internacionales,Demanda,peninsular
2024-02-23,34.057722,Cogeneración,No-Renovable,peninsular
2024-02-23,-21.240599,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-23,724.6280989999999,Demanda en b.c.,Demanda,peninsular
2024-02-23,5.707593,Motores diésel,No-Renovable,peninsular
2024-02-23,235.199209,Generación no renovable,No-Renovable,peninsular
2024-02-23,67.851498,Hidráulica,Renovable,peninsular
2024-02-23,2.44289,Turbina de vapor,No-Renovable,peninsular
2024-02-23,0.8751749999999999,Turbina de gas,No-Renovable,peninsular
2024-02-23,4.037878,Solar térmica,Renovable,peninsular
2024-02-23,2.726678,Residuos no renovables,No-Renovable,peninsular
2024-02-23,-42.986037,Consumo bombeo,Almacenamiento,peninsular
2024-02-24,23.228725,Turbinación bombeo,Almacenamiento,peninsular
2024-02-24,98.482783,Solar fotovoltaica,Renovable,peninsular
2024-02-24,2.205848,Turbina de vapor,No-Renovable,peninsular
2024-02-24,531.2502555,Generación renovable,Renovable,peninsular
2024-02-24,31.322712,Cogeneración,No-Renovable,peninsular
2024-02-24,2.1073055,Residuos renovables,Renovable,peninsular
2024-02-24,0.0236119999999999,Entrega batería,Almacenamiento,peninsular
2024-02-24,0.110344,Hidroeólica,Renovable,peninsular
2024-02-24,61.91768,Hidráulica,Renovable,peninsular
2024-02-24,1.006556,Turbina de gas,No-Renovable,peninsular
2024-02-24,4.081917,Solar térmica,Renovable,peninsular
2024-02-24,7.438285,Otras renovables,Renovable,peninsular
2024-02-24,51.850024,Ciclo combinado,No-Renovable,peninsular
2024-02-24,-76.733099,Saldo I. internacionales,Demanda,peninsular
2024-02-24,2.7551535,Residuos no renovables,No-Renovable,peninsular
2024-02-24,129.770254,Nuclear,No-Renovable,peninsular
2024-02-24,657.800038,Demanda en b.c.,Demanda,peninsular
2024-02-24,5.488873,Motores diésel,No-Renovable,peninsular
2024-02-24,-50.209028,Consumo bombeo,Almacenamiento,peninsular
2024-02-24,357.111941,Eólica,Renovable,peninsular
2024-02-24,5.870229999999999,Carbón,No-Renovable,peninsular
2024-02-24,-0.030078,Carga batería,Almacenamiento,peninsular
2024-02-24,-26.986769,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-24,230.2696505,Generación no renovable,No-Renovable,peninsular
2024-02-25,-0.0249029999999999,Carga batería,Almacenamiento,peninsular
2024-02-25,52.783318,Ciclo combinado,No-Renovable,peninsular
2024-02-25,22.545318,Turbinación bombeo,Almacenamiento,peninsular
2024-02-25,0.019774,Entrega batería,Almacenamiento,peninsular
2024-02-25,212.32244500000004,Generación no renovable,No-Renovable,peninsular
2024-02-25,0.7498819999999999,Turbina de gas,No-Renovable,peninsular
2024-02-25,5.258237,Motores diésel,No-Renovable,peninsular
2024-02-25,30.055244,Cogeneración,No-Renovable,peninsular
2024-02-25,-51.943675000000006,Consumo bombeo,Almacenamiento,peninsular
2024-02-25,-46.646082,Saldo I. internacionales,Demanda,peninsular
2024-02-25,2.099957,Residuos renovables,Renovable,peninsular
2024-02-25,2.2220340000000003,Turbina de vapor,No-Renovable,peninsular
2024-02-25,489.870756,Generación renovable,Renovable,peninsular
2024-02-25,626.1436329999999,Demanda en b.c.,Demanda,peninsular
2024-02-25,5.861029,Carbón,No-Renovable,peninsular
2024-02-25,0.1239099999999999,Hidroeólica,Renovable,peninsular
2024-02-25,52.880292,Solar fotovoltaica,Renovable,peninsular
2024-02-25,366.557198,Eólica,Renovable,peninsular
2024-02-25,2.673203,Residuos no renovables,No-Renovable,peninsular
2024-02-25,-29.403486,Saldo almacenamiento,Almacenamiento,peninsular
2024-02-25,60.526056,Hidráulica,Renovable,peninsular
2024-02-25,112.719498,Nuclear,No-Renovable,peninsular
2024-02-25,7.403764,Otras renovables,Renovable,peninsular
