fecha,valor,indicador,region,ano
2023-08-22,791.9087959999999,demanda,peninsular,2023
2023-08-23,805.114493,demanda,peninsular,2023
2023-08-24,806.257924,demanda,peninsular,2023
2023-08-25,795.7774969999999,demanda,peninsular,2023
2023-08-26,704.096731,demanda,peninsular,2023
2023-08-27,589.812346,demanda,peninsular,2023
2023-08-28,666.2517439999999,demanda,peninsular,2023
2023-08-29,684.519165,demanda,peninsular,2023
2023-08-30,691.6906759999999,demanda,peninsular,2023
2023-08-31,696.6332560000001,demanda,peninsular,2023
2023-09-01,707.897142,demanda,peninsular,2023
2023-09-02,617.334231,demanda,peninsular,2023
2023-09-03,567.635528,demanda,peninsular,2023
2023-09-04,680.749198,demanda,peninsular,2023
2023-09-05,702.074366,demanda,peninsular,2023
2023-09-06,713.455091,demanda,peninsular,2023
2023-09-07,718.709335,demanda,peninsular,2023
2023-09-08,696.8071580000001,demanda,peninsular,2023
2023-09-09,623.8140649999999,demanda,peninsular,2023
2023-09-10,582.350336,demanda,peninsular,2023
2023-09-11,670.861718,demanda,peninsular,2023
2023-09-12,705.037939,demanda,peninsular,2023
2023-09-13,705.471848,demanda,peninsular,2023
2023-09-14,712.650088,demanda,peninsular,2023
2023-09-15,704.741902,demanda,peninsular,2023
2023-09-16,610.152639,demanda,peninsular,2023
2023-09-17,573.6426260000001,demanda,peninsular,2023
2023-09-18,665.8580820000001,demanda,peninsular,2023
2023-09-19,683.286703,demanda,peninsular,2023
2023-09-20,680.36313,demanda,peninsular,2023
2023-09-21,682.301958,demanda,peninsular,2023
2023-09-22,657.786885,demanda,peninsular,2023
2023-09-23,577.3866419999999,demanda,peninsular,2023
2023-09-24,541.155475,demanda,peninsular,2023
2023-09-25,644.344176,demanda,peninsular,2023
2023-09-26,673.007777,demanda,peninsular,2023
2023-09-27,684.381179,demanda,peninsular,2023
2023-09-28,688.482194,demanda,peninsular,2023
2023-09-29,682.620495,demanda,peninsular,2023
2023-09-30,608.394984,demanda,peninsular,2023
2023-10-01,568.5924100000001,demanda,peninsular,2023
2023-10-02,677.907782,demanda,peninsular,2023
2023-10-03,694.129802,demanda,peninsular,2023
2023-10-04,697.359162,demanda,peninsular,2023
2023-10-05,698.683251,demanda,peninsular,2023
2023-10-06,699.421954,demanda,peninsular,2023
2023-10-07,618.380502,demanda,peninsular,2023
2023-10-08,572.2030649999999,demanda,peninsular,2023
2023-10-09,661.444716,demanda,peninsular,2023
2023-10-10,682.328873,demanda,peninsular,2023
2023-10-11,676.631446,demanda,peninsular,2023
2023-10-12,575.5049449999999,demanda,peninsular,2023
2023-10-13,615.3947929999999,demanda,peninsular,2023
2023-10-14,578.5790969999999,demanda,peninsular,2023
2023-10-15,541.8763299999999,demanda,peninsular,2023
2023-10-16,656.5823780000001,demanda,peninsular,2023
2023-10-17,685.735457,demanda,peninsular,2023
2023-10-18,691.544263,demanda,peninsular,2023
2023-10-19,695.58862,demanda,peninsular,2023
2023-10-20,670.024187,demanda,peninsular,2023
2023-10-21,578.655968,demanda,peninsular,2023
2023-10-22,547.584426,demanda,peninsular,2023
2023-10-23,652.39601,demanda,peninsular,2023
2023-10-24,668.310627,demanda,peninsular,2023
2023-10-25,680.986583,demanda,peninsular,2023
2023-10-26,695.519318,demanda,peninsular,2023
2023-10-27,681.696979,demanda,peninsular,2023
2023-10-28,600.928081,demanda,peninsular,2023
2023-10-29,584.792106,demanda,peninsular,2023
2023-10-30,663.807745,demanda,peninsular,2023
2023-10-31,677.491268,demanda,peninsular,2023
2023-11-01,595.4473939999999,demanda,peninsular,2023
2023-11-02,681.524046,demanda,peninsular,2023
2023-11-03,688.9100520000001,demanda,peninsular,2023
2023-11-04,621.381226,demanda,peninsular,2023
2023-11-05,573.8013199999999,demanda,peninsular,2023
2023-11-06,677.205414,demanda,peninsular,2023
2023-11-07,699.2910400000001,demanda,peninsular,2023
2023-11-08,713.708037,demanda,peninsular,2023
2023-11-09,703.9932689999999,demanda,peninsular,2023
2023-11-10,703.5133020000001,demanda,peninsular,2023
2023-11-11,628.50413,demanda,peninsular,2023
2023-11-12,573.478299,demanda,peninsular,2023
2023-11-13,672.700842,demanda,peninsular,2023
2023-11-14,682.941124,demanda,peninsular,2023
2023-11-15,690.21789,demanda,peninsular,2023
2023-11-16,694.39937,demanda,peninsular,2023
2023-11-17,681.9798440000001,demanda,peninsular,2023
2023-11-18,604.200644,demanda,peninsular,2023
2023-11-19,560.129864,demanda,peninsular,2023
2023-11-20,674.0971629999999,demanda,peninsular,2023
2023-11-21,697.706662,demanda,peninsular,2023
2023-11-22,709.139885,demanda,peninsular,2023
2023-11-23,713.8637070000001,demanda,peninsular,2023
2023-11-24,715.11411,demanda,peninsular,2023
2023-11-25,635.313081,demanda,peninsular,2023
2023-11-26,602.3809679999999,demanda,peninsular,2023
2023-11-27,720.961771,demanda,peninsular,2023
2023-11-28,737.0050180000001,demanda,peninsular,2023
2023-11-29,735.891426,demanda,peninsular,2023
2023-11-30,724.390897,demanda,peninsular,2023
2023-12-01,721.843711,demanda,peninsular,2023
2023-12-02,646.5200060000001,demanda,peninsular,2023
2023-12-03,624.482267,demanda,peninsular,2023
2023-12-04,743.449538,demanda,peninsular,2023
2023-12-05,751.52263,demanda,peninsular,2023
2023-12-06,674.816633,demanda,peninsular,2023
2023-12-07,701.438509,demanda,peninsular,2023
2023-12-08,638.30487,demanda,peninsular,2023
2023-12-09,633.89778,demanda,peninsular,2023
2023-12-10,604.532257,demanda,peninsular,2023
2023-12-11,712.662101,demanda,peninsular,2023
2023-12-12,734.744889,demanda,peninsular,2023
2023-12-13,741.549886,demanda,peninsular,2023
2023-12-14,745.172248,demanda,peninsular,2023
2023-12-15,739.184562,demanda,peninsular,2023
2023-12-16,662.260256,demanda,peninsular,2023
2023-12-17,636.365322,demanda,peninsular,2023
2023-12-18,758.212531,demanda,peninsular,2023
2023-12-19,774.315347,demanda,peninsular,2023
2023-12-20,781.4421189999999,demanda,peninsular,2023
2023-12-21,758.82216,demanda,peninsular,2023
2023-12-22,721.4132510000001,demanda,peninsular,2023
2023-12-23,640.883947,demanda,peninsular,2023
2023-12-24,596.118636,demanda,peninsular,2023
2023-12-25,553.617338,demanda,peninsular,2023
2023-12-26,654.679567,demanda,peninsular,2023
2023-12-27,703.161901,demanda,peninsular,2023
2023-12-28,710.999762,demanda,peninsular,2023
2023-12-29,698.783477,demanda,peninsular,2023
2023-12-30,630.400595,demanda,peninsular,2023
2023-12-31,606.791929,demanda,peninsular,2023
2024-01-01,555.244867,demanda,peninsular,2024
2024-01-02,703.0152879999999,demanda,peninsular,2024
2024-01-03,721.6471650000001,demanda,peninsular,2024
2024-01-04,726.021564,demanda,peninsular,2024
2024-01-05,697.927044,demanda,peninsular,2024
2024-01-06,614.433071,demanda,peninsular,2024
2024-01-07,637.873153,demanda,peninsular,2024
2024-01-08,784.3443050000001,demanda,peninsular,2024
2024-01-09,811.334555,demanda,peninsular,2024
2024-01-10,818.55439,demanda,peninsular,2024
2024-01-11,808.748333,demanda,peninsular,2024
2024-01-12,805.039453,demanda,peninsular,2024
2024-01-13,717.2995960000001,demanda,peninsular,2024
2024-01-14,660.4676469999999,demanda,peninsular,2024
2024-01-15,770.26823,demanda,peninsular,2024
2024-01-16,770.3864719999999,demanda,peninsular,2024
2024-01-17,759.854347,demanda,peninsular,2024
2024-01-18,742.783492,demanda,peninsular,2024
2024-01-19,776.526605,demanda,peninsular,2024
2024-01-20,683.0339329999999,demanda,peninsular,2024
2024-01-21,640.605651,demanda,peninsular,2024
2024-01-22,756.819433,demanda,peninsular,2024
2024-01-23,753.1386090000001,demanda,peninsular,2024
2024-01-24,740.425099,demanda,peninsular,2024
2024-01-25,731.835908,demanda,peninsular,2024
2024-01-26,723.523058,demanda,peninsular,2024
2024-01-27,637.219431,demanda,peninsular,2024
2024-01-28,600.5421090000001,demanda,peninsular,2024
2024-01-29,722.022961,demanda,peninsular,2024
2024-01-30,739.056741,demanda,peninsular,2024
2024-01-31,743.5792240000001,demanda,peninsular,2024
2024-02-01,742.360015,demanda,peninsular,2024
2024-02-02,732.1377560000001,demanda,peninsular,2024
2024-02-03,645.6837780000001,demanda,peninsular,2024
2024-02-04,603.124588,demanda,peninsular,2024
2024-02-05,723.7510940000001,demanda,peninsular,2024
2024-02-06,737.643259,demanda,peninsular,2024
2024-02-07,749.239087,demanda,peninsular,2024
2024-02-08,753.771808,demanda,peninsular,2024
2024-02-09,755.078183,demanda,peninsular,2024
2024-02-10,663.286901,demanda,peninsular,2024
2024-02-11,637.388013,demanda,peninsular,2024
2024-02-12,714.8052929999999,demanda,peninsular,2024
2024-02-13,711.774274,demanda,peninsular,2024
2024-02-14,720.159286,demanda,peninsular,2024
2024-02-15,729.110689,demanda,peninsular,2024
2024-02-16,717.79965,demanda,peninsular,2024
2024-02-17,624.221905,demanda,peninsular,2024
2024-02-18,584.974522,demanda,peninsular,2024
2024-02-19,689.633162,demanda,peninsular,2024
2024-02-20,701.8832639999999,demanda,peninsular,2024
2024-02-21,717.4591929999999,demanda,peninsular,2024
2024-02-22,727.08155,demanda,peninsular,2024
2024-02-23,724.628099,demanda,peninsular,2024
2024-02-24,657.800038,demanda,peninsular,2024
2024-02-25,626.143633,demanda,peninsular,2024
2024-02-26,730.57386,demanda,peninsular,2024
2024-02-27,746.1429039999999,demanda,peninsular,2024
2024-02-28,732.016128,demanda,peninsular,2024
2024-02-29,735.852499,demanda,peninsular,2024
2024-03-01,729.467223,demanda,peninsular,2024
2024-03-02,666.467109,demanda,peninsular,2024
2024-03-03,621.709846,demanda,peninsular,2024
2024-03-04,737.435932,demanda,peninsular,2024
2024-03-05,723.424215,demanda,peninsular,2024
2024-03-06,729.789252,demanda,peninsular,2024
2024-03-07,746.093475,demanda,peninsular,2024
2024-03-08,749.031934,demanda,peninsular,2024
2024-03-09,692.4198710000001,demanda,peninsular,2024
2024-03-10,627.3037290000001,demanda,peninsular,2024
2024-03-11,717.4392610000001,demanda,peninsular,2024
2024-03-12,716.317541,demanda,peninsular,2024
2024-03-13,716.865216,demanda,peninsular,2024
2024-03-14,717.4875159999999,demanda,peninsular,2024
2024-03-15,698.375264,demanda,peninsular,2024
2024-03-16,619.190554,demanda,peninsular,2024
2024-03-17,571.959711,demanda,peninsular,2024
2024-03-18,656.466182,demanda,peninsular,2024
2024-03-19,650.9429399999999,demanda,peninsular,2024
2024-03-20,677.7158760000001,demanda,peninsular,2024
2024-03-21,684.131084,demanda,peninsular,2024
2024-03-22,675.156316,demanda,peninsular,2024
2024-03-23,603.767889,demanda,peninsular,2024
2024-03-24,563.702618,demanda,peninsular,2024
2024-03-25,685.192419,demanda,peninsular,2024
2024-03-26,699.802428,demanda,peninsular,2024
2024-03-27,695.4085200000001,demanda,peninsular,2024
2024-03-28,617.996902,demanda,peninsular,2024
2024-03-29,573.029121,demanda,peninsular,2024
2024-03-30,588.708264,demanda,peninsular,2024
2024-03-31,561.84785,demanda,peninsular,2024
2024-04-01,623.159014,demanda,peninsular,2024
2024-04-02,694.598716,demanda,peninsular,2024
2024-04-03,688.4226679999999,demanda,peninsular,2024
2024-04-04,677.36667,demanda,peninsular,2024
2024-04-05,671.5692290000001,demanda,peninsular,2024
2024-04-06,604.386349,demanda,peninsular,2024
2024-04-07,561.706221,demanda,peninsular,2024
2024-04-08,657.4157680000001,demanda,peninsular,2024
2024-04-09,668.2434599999999,demanda,peninsular,2024
2024-04-10,668.185703,demanda,peninsular,2024
2024-04-11,665.960955,demanda,peninsular,2024
2024-04-12,664.48273,demanda,peninsular,2024
2024-04-13,585.55707,demanda,peninsular,2024
2024-04-14,543.7323590000001,demanda,peninsular,2024
2024-04-15,648.366439,demanda,peninsular,2024
2024-04-16,666.008843,demanda,peninsular,2024
2024-04-17,661.785091,demanda,peninsular,2024
2024-04-18,666.169717,demanda,peninsular,2024
2024-04-19,662.964357,demanda,peninsular,2024
2024-04-20,589.399188,demanda,peninsular,2024
2024-04-21,545.848896,demanda,peninsular,2024
2024-04-22,651.2132929999999,demanda,peninsular,2024
2024-04-23,667.3905209999999,demanda,peninsular,2024
2024-04-24,675.42956,demanda,peninsular,2024
2024-04-25,691.271251,demanda,peninsular,2024
2024-04-26,675.233565,demanda,peninsular,2024
2024-04-27,611.6887489999999,demanda,peninsular,2024
2024-04-28,568.40917,demanda,peninsular,2024
2024-04-29,671.906278,demanda,peninsular,2024
2024-04-30,664.6924740000001,demanda,peninsular,2024
2024-05-01,568.1437639999999,demanda,peninsular,2024
2024-05-02,634.190233,demanda,peninsular,2024
2024-05-03,650.6778410000001,demanda,peninsular,2024
2024-05-04,593.204436,demanda,peninsular,2024
2024-05-05,555.526424,demanda,peninsular,2024
2024-05-06,647.877753,demanda,peninsular,2024
2024-05-07,652.180957,demanda,peninsular,2024
2024-05-08,658.4353560000001,demanda,peninsular,2024
2024-05-09,655.493122,demanda,peninsular,2024
2024-05-10,645.263544,demanda,peninsular,2024
2024-05-11,579.612662,demanda,peninsular,2024
2024-05-12,540.6009329999999,demanda,peninsular,2024
2024-05-13,645.5964250000001,demanda,peninsular,2024
2024-05-14,665.16677,demanda,peninsular,2024
2024-05-15,654.959017,demanda,peninsular,2024
2024-05-16,661.0638590000001,demanda,peninsular,2024
2024-05-17,651.4094379999999,demanda,peninsular,2024
2024-05-18,582.4473710000001,demanda,peninsular,2024
2024-05-19,543.3719520000001,demanda,peninsular,2024
2024-05-20,631.105671,demanda,peninsular,2024
2024-05-21,655.7772560000001,demanda,peninsular,2024
2024-05-22,658.699309,demanda,peninsular,2024
2024-05-23,657.621397,demanda,peninsular,2024
2024-05-24,652.231337,demanda,peninsular,2024
2024-05-25,584.03315,demanda,peninsular,2024
2024-05-26,543.369333,demanda,peninsular,2024
2024-05-27,655.9852920000001,demanda,peninsular,2024
2024-05-28,665.17917,demanda,peninsular,2024
2024-05-29,678.6376809999999,demanda,peninsular,2024
2024-05-30,683.989206,demanda,peninsular,2024
2024-05-31,671.767295,demanda,peninsular,2024
2024-06-01,605.542822,demanda,peninsular,2024
2024-06-02,560.5158909999999,demanda,peninsular,2024
2024-06-03,663.821957,demanda,peninsular,2024
2024-06-04,675.941591,demanda,peninsular,2024
2024-06-05,690.393226,demanda,peninsular,2024
2024-06-06,709.2041820000001,demanda,peninsular,2024
2024-06-07,708.7399059999999,demanda,peninsular,2024
2024-06-08,624.762856,demanda,peninsular,2024
2024-06-09,564.530037,demanda,peninsular,2024
2024-06-10,666.992174,demanda,peninsular,2024
2024-06-11,674.799772,demanda,peninsular,2024
2024-06-12,669.191467,demanda,peninsular,2024
2024-06-13,656.576867,demanda,peninsular,2024
2024-06-14,673.934595,demanda,peninsular,2024
2024-06-15,600.745331,demanda,peninsular,2024
2024-06-16,561.342609,demanda,peninsular,2024
2024-06-17,681.235224,demanda,peninsular,2024
2024-06-18,699.160715,demanda,peninsular,2024
2024-06-19,690.7132929999999,demanda,peninsular,2024
2024-06-20,684.173247,demanda,peninsular,2024
2024-06-21,669.403923,demanda,peninsular,2024
2024-06-22,608.3391409999999,demanda,peninsular,2024
2024-06-23,568.9342260000001,demanda,peninsular,2024
2024-06-24,649.043546,demanda,peninsular,2024
2024-06-25,712.709606,demanda,peninsular,2024
2024-06-26,717.413906,demanda,peninsular,2024
2024-06-27,720.489798,demanda,peninsular,2024
2024-06-28,715.247888,demanda,peninsular,2024
2024-06-29,629.9332360000001,demanda,peninsular,2024
2024-06-30,584.246025,demanda,peninsular,2024
2024-07-01,681.1712739999999,demanda,peninsular,2024
2024-07-02,703.183823,demanda,peninsular,2024
2024-07-03,720.852271,demanda,peninsular,2024
2024-07-04,741.7244350000001,demanda,peninsular,2024
2024-07-05,743.671853,demanda,peninsular,2024
2024-07-06,654.8970459999999,demanda,peninsular,2024
2024-07-07,592.489353,demanda,peninsular,2024
2024-07-08,704.148503,demanda,peninsular,2024
2024-07-09,734.077976,demanda,peninsular,2024
2024-07-10,755.5853050000001,demanda,peninsular,2024
2024-07-11,783.2798959999999,demanda,peninsular,2024
2024-07-12,773.7540309999999,demanda,peninsular,2024
2024-07-13,669.387642,demanda,peninsular,2024
2024-07-14,619.52157,demanda,peninsular,2024
2024-07-15,746.4003329999999,demanda,peninsular,2024
2024-07-16,761.015912,demanda,peninsular,2024
2024-07-17,769.025803,demanda,peninsular,2024
2024-07-18,787.780696,demanda,peninsular,2024
2024-07-19,797.94402,demanda,peninsular,2024
2024-07-20,712.350009,demanda,peninsular,2024
2024-07-21,641.448028,demanda,peninsular,2024
2024-07-22,741.939142,demanda,peninsular,2024
2024-07-23,783.227764,demanda,peninsular,2024
2024-07-24,805.969199,demanda,peninsular,2024
2024-07-25,773.240144,demanda,peninsular,2024
2024-07-26,772.842862,demanda,peninsular,2024
2024-07-27,703.2210200000001,demanda,peninsular,2024
2024-07-28,668.8898320000001,demanda,peninsular,2024
2024-07-29,794.9655300000001,demanda,peninsular,2024
2024-07-30,813.911428,demanda,peninsular,2024
2024-07-31,807.797021,demanda,peninsular,2024
2024-08-01,821.705604,demanda,peninsular,2024
2024-08-02,796.03971,demanda,peninsular,2024
2024-08-03,699.5531119999999,demanda,peninsular,2024
2024-08-04,663.933226,demanda,peninsular,2024
2024-08-05,758.488615,demanda,peninsular,2024
2024-08-06,770.713921,demanda,peninsular,2024
2024-08-07,771.062242,demanda,peninsular,2024
2024-08-08,770.870794,demanda,peninsular,2024
2024-08-09,771.573388,demanda,peninsular,2024
2024-08-10,712.708939,demanda,peninsular,2024
2024-08-11,670.960108,demanda,peninsular,2024
2024-08-12,748.8332730000001,demanda,peninsular,2024
2024-08-13,736.799593,demanda,peninsular,2024
2024-08-14,701.719304,demanda,peninsular,2024
2024-08-15,616.522032,demanda,peninsular,2024
2024-08-16,654.005427,demanda,peninsular,2024
2024-08-17,647.166718,demanda,peninsular,2024
2024-08-18,627.564473,demanda,peninsular,2024
2024-08-19,710.865976,demanda,peninsular,2024
2024-08-20,731.680976,demanda,peninsular,2024
2024-08-21,741.95426,demanda,peninsular,2024
2024-08-22,748.093223,demanda,peninsular,2024
2024-08-23,742.297767,demanda,peninsular,2024
2024-08-24,687.80313,demanda,peninsular,2024
2024-08-25,646.765276,demanda,peninsular,2024
2024-08-26,737.69902,demanda,peninsular,2024
2024-08-27,765.042708,demanda,peninsular,2024
2024-08-28,776.676529,demanda,peninsular,2024
2024-08-29,766.358169,demanda,peninsular,2024
2024-08-30,753.83378,demanda,peninsular,2024
2024-08-31,678.4752110000001,demanda,peninsular,2024
2024-09-01,633.514936,demanda,peninsular,2024
2024-09-02,745.77515,demanda,peninsular,2024
2024-09-03,748.247902,demanda,peninsular,2024
2024-09-04,723.56225,demanda,peninsular,2024
2024-09-05,709.964583,demanda,peninsular,2024
2024-09-06,712.058421,demanda,peninsular,2024
2024-09-07,627.006402,demanda,peninsular,2024
2024-09-08,585.476382,demanda,peninsular,2024
2024-09-09,677.6479320000001,demanda,peninsular,2024
2024-09-10,701.465809,demanda,peninsular,2024
2024-09-11,689.1813050000001,demanda,peninsular,2024
2024-09-12,711.068276,demanda,peninsular,2024
2024-09-13,683.07065,demanda,peninsular,2024
2024-09-14,602.2488569999999,demanda,peninsular,2024
2024-09-15,565.012663,demanda,peninsular,2024
2024-09-16,676.2795169999999,demanda,peninsular,2024
2024-09-17,692.5100870000001,demanda,peninsular,2024
2024-09-18,695.897882,demanda,peninsular,2024
2024-09-19,693.736597,demanda,peninsular,2024
2024-09-20,684.936062,demanda,peninsular,2024
2024-09-21,611.245804,demanda,peninsular,2024
2024-09-22,562.21356,demanda,peninsular,2024
2024-09-23,656.6293830000001,demanda,peninsular,2024
2024-09-24,664.601503,demanda,peninsular,2024
2024-09-25,688.538072,demanda,peninsular,2024
2024-09-26,707.7556870000001,demanda,peninsular,2024
2024-09-27,679.866998,demanda,peninsular,2024
2024-09-28,584.952256,demanda,peninsular,2024
2024-09-29,545.596216,demanda,peninsular,2024
2024-09-30,650.201774,demanda,peninsular,2024
2024-10-01,683.128995,demanda,peninsular,2024
2024-10-02,702.8927020000001,demanda,peninsular,2024
2024-10-03,692.625446,demanda,peninsular,2024
2024-10-04,674.8979989999999,demanda,peninsular,2024
2024-10-05,605.6291409999999,demanda,peninsular,2024
2024-10-06,576.214488,demanda,peninsular,2024
2024-10-07,689.7274329999999,demanda,peninsular,2024
2024-10-08,690.4268059999999,demanda,peninsular,2024
2024-10-09,688.130695,demanda,peninsular,2024
2024-10-10,674.021806,demanda,peninsular,2024
2024-10-11,664.0059399999999,demanda,peninsular,2024
2024-10-12,588.95241,demanda,peninsular,2024
2024-10-13,548.826505,demanda,peninsular,2024
2024-10-14,666.8498390000001,demanda,peninsular,2024
2024-10-15,693.242661,demanda,peninsular,2024
2024-10-16,696.231261,demanda,peninsular,2024
2024-10-17,689.0096040000001,demanda,peninsular,2024
2024-10-18,671.704517,demanda,peninsular,2024
2024-10-19,591.859452,demanda,peninsular,2024
2024-10-20,555.6756949999999,demanda,peninsular,2024
2024-10-21,652.117615,demanda,peninsular,2024
2024-10-22,676.8037850000001,demanda,peninsular,2024
2024-10-23,674.397085,demanda,peninsular,2024
2024-10-24,675.229453,demanda,peninsular,2024
2024-10-25,680.3834350000001,demanda,peninsular,2024
2024-10-26,599.928637,demanda,peninsular,2024
2024-10-27,592.5975870000001,demanda,peninsular,2024
2024-10-28,674.526803,demanda,peninsular,2024
2024-10-29,700.06993,demanda,peninsular,2024
2024-10-30,687.166545,demanda,peninsular,2024
2024-10-31,666.1372739999999,demanda,peninsular,2024
2024-11-01,576.534551,demanda,peninsular,2024
2024-11-02,573.2988320000001,demanda,peninsular,2024
2024-11-03,553.976341,demanda,peninsular,2024
2024-11-04,651.09473,demanda,peninsular,2024
2024-11-05,669.991573,demanda,peninsular,2024
2024-11-06,673.959617,demanda,peninsular,2024
2024-11-07,674.761211,demanda,peninsular,2024
2024-11-08,681.665097,demanda,peninsular,2024
2024-11-09,603.203183,demanda,peninsular,2024
2024-11-10,564.130898,demanda,peninsular,2024
2024-11-11,666.5968449999999,demanda,peninsular,2024
2024-11-12,698.52144,demanda,peninsular,2024
2024-11-13,728.922053,demanda,peninsular,2024
2024-11-14,712.443251,demanda,peninsular,2024
2024-11-15,704.110571,demanda,peninsular,2024
2024-11-16,622.393684,demanda,peninsular,2024
2024-11-17,577.966251,demanda,peninsular,2024
2024-11-18,681.832297,demanda,peninsular,2024
2024-11-19,697.693449,demanda,peninsular,2024
2024-11-20,706.208524,demanda,peninsular,2024
2024-11-21,722.533454,demanda,peninsular,2024
2024-11-22,707.9183959999999,demanda,peninsular,2024
2024-11-23,625.9790459999999,demanda,peninsular,2024
2024-11-24,587.395251,demanda,peninsular,2024
2024-11-25,697.32413,demanda,peninsular,2024
2024-11-26,718.873883,demanda,peninsular,2024
2024-11-27,723.195331,demanda,peninsular,2024
2024-11-28,730.113368,demanda,peninsular,2024
2024-11-29,717.475978,demanda,peninsular,2024
2024-11-30,634.742168,demanda,peninsular,2024
2024-12-01,602.188918,demanda,peninsular,2024
2024-12-02,705.768789,demanda,peninsular,2024
2024-12-03,723.118115,demanda,peninsular,2024
2024-12-04,733.483852,demanda,peninsular,2024
2024-12-05,727.64102,demanda,peninsular,2024
2024-12-06,634.227615,demanda,peninsular,2024
2024-12-07,625.5979050000001,demanda,peninsular,2024
2024-12-08,617.3938569999999,demanda,peninsular,2024
2024-12-09,726.458561,demanda,peninsular,2024
2024-12-10,780.636944,demanda,peninsular,2024
2024-12-11,808.82287,demanda,peninsular,2024
2024-12-12,804.005786,demanda,peninsular,2024
2024-12-13,784.415541,demanda,peninsular,2024
2024-12-14,703.652067,demanda,peninsular,2024
2024-12-15,671.632401,demanda,peninsular,2024
2024-12-16,781.626122,demanda,peninsular,2024
2024-12-17,795.0943179999999,demanda,peninsular,2024
2024-12-18,780.665534,demanda,peninsular,2024
2024-12-19,769.1963149999999,demanda,peninsular,2024
2024-12-20,743.7880990000001,demanda,peninsular,2024
2024-12-21,673.3912190000001,demanda,peninsular,2024
2024-12-22,641.611845,demanda,peninsular,2024
2024-12-23,689.997753,demanda,peninsular,2024
2024-12-24,642.2774880000001,demanda,peninsular,2024
2024-12-25,546.544627,demanda,peninsular,2024
2024-12-26,641.9113120000001,demanda,peninsular,2024
2024-12-27,675.212456,demanda,peninsular,2024
2024-12-28,641.243762,demanda,peninsular,2024
2024-12-29,618.610074,demanda,peninsular,2024
2024-12-30,690.745398,demanda,peninsular,2024
2024-12-31,665.712737,demanda,peninsular,2024
